Book|Chapter #|Verse #|Verse
Mateo|5|19|Kaya an maglapas dawa kan pinakasadit na kabtang sa mga togon asin magtukdo kan paglapas kaiyan, ibibilang na pinakasadit sa kahadean nin langit. Alagad an mag-otob kan Katogonan asin magtukdo kaiyan, ibibilang na dakula sa Kahadean nin langit. 
Mateo|5|20|Huli ta sinasabihan ko kamo, na kun an saindong katanosan dai lumampas sa katanosan kan mga paratukdo kan Katogonan asin kan mga Fariseo, dai kamo makakalaog sa Kahadean nin langit. 
Mateo|5|21|"Nadangog nindo na itinukdo kaidto sa mga tawo, 'Dai ka maggadan; an siisay man na makagadan, huhukoman.'
Mateo|5|22|Alagad ngunyan sinasabihan ko kamo: an maanggot sa saiyang tugang (na mayo nin dahelan), huhukoman; an mag-insulto sa saiyang tugang, dadarahon sa Konseho. An magsabing, 'Mayo kang pakinabang!' ihuhulog sa impyerno. 
Mateo|5|23|Kaya kun madara ka nin dolot sa altar, dangan maromdoman mo na anggot saimo an saimong tugang, 
Mateo|5|24|iwalat mo ngona an dolot sa atubang kan altar, dangan makiolian ka saiya. Saka ka magbalik tanganing magdolot sa Dios. 
Mateo|5|25|"Kun may tawong masangat nin kaso tumang saimo asin dinadara ka sa husgado, makiareglo ka saiya mantang igwa pa nin oras, bago kamo umabot sa husgado. Ta kun dai, itatao ka niya sa hukom, na iyo an matao saimo sa pulis na malaog saimo sa bilanggoan. 
Mateo|5|26|Sa katotoohan sinasabihan taka, dai ka makakaluwas diyan, sagkod na dai mo mabayadan an huring sentabo kan multa. 
Mateo|5|27|"Nadangog nindo na itinukdo kaidto, 'Dai ka magdorog sa bako mong agom.'
Mateo|5|28|Alagad ngunyan sinasabihan ko kamo: an maghiling sa sarong babae na may pagmawot na dorogan siya, nagkakasala na nin panambay. 
Mateo|5|29|Kaya kun an too mong mata an nagigin dahelan kan pagkakasala mo, hulwata iyan asin tapokan! Mas marahay pang mawaran nin sarong kabtang an saimong hawak ki kan itapok an bilog mong hawak sa impyerno. 
Mateo|5|30|Kun an too mong kamot an nagigin dahelan kan pagkakasala mo, putola iyan asin tapokan. Mas marahay pang mawaraan nin sarong kabtang an saimong hawak ki kan itapok an bilog mong hawak sa impyerno. 
Mateo|5|31|"Itinukdo man kaidto, 'An siisay man na magsuhay sa saiyang agom, dapat tawan niya kan kasuratan nin pakisuhay.'
Mateo|5|32|Alagad ngunyan sinasabihan ko kamo: kun suhayan kan lalaki an agom niya na dai man nagpasambay, nagkakasala huli ta siya an nagsubol saiya sa adulteryo, kun ini magpaagom giraray. An lalaking umagom saiya nagkakasala man nin adulteryo. 
Mateo|5|33|"Nadangog man nindo na itinukdo sa mga tawo kaidto, 'Dai mo ipasudya an saimong panuga, kundi otobon mo an sinumpaan mo sa Kagurangnan.'
Mateo|5|34|Alagad ngunyan sinasabihan ko kamo na dai kamo magsumpa kun nanunuga kamo. Dai kamo magsabing, 'Saksi ko an langit,' ta iyan an trono nin Dios; 
Mateo|5|35|o 'Saksi ko an daga,' ta iyan an tungtongan kan saiyang mga bitis. Dai kamo magsabi, 'Saksi ko an Jerusalem,' ta iyan an syudad kan dakulang Hade. 
Mateo|5|36|Dai man kamo magsabi, 'Maski pa pugotan ako,' huli ta maski an sarong buhok dai nindo magigibong puti o itom. 
Mateo|5|37|Sabihon sana nindong 'Iyo' o 'Dai'—an anoman na idagdag nindo kaini gikan sa maraot. 
Mateo|5|38|"Nadangog na nindong sinabi kaidto, 'Mata sa mata; ngipon sa ngipon.'
Mateo|5|39|Alagad ngunyan sinasabihan ko kamo: dai kamo magbalos sa naggigibo saindo nin maraot. Kun may sumampaling kan too mong pisngi, ipasampaling mo pa an sa ibong. 
Mateo|5|40|Kun may mag-akusar saimo ta boot niyang kuahon an bado mo, itao mo saiya pati an saimong alikboy. 
Mateo|5|41|Kun may magpirit saimong ibahan siya nin sarong kilometro, ibahan mo siya nin duwang kilometro. 
Mateo|5|42|Tawan mo an naghahagad saimo, asin dai mo pagsayumahan an boot mag-utang saimo. 
Mateo|5|43|"Nadangog nindo na sinabi kaidto, 'Kamotan mo an saimong katood, kaongisan mo an saimong kaiwal.'
Mateo|5|44|Alagad ngunyan sinasabihan ko kamo: kamotan nindo an saindong kaiwal, asin ipamibi nindo an mga nagpapasakit saindo, 
Mateo|5|45|tanganing magin mga aki kamo kan saindong Ama na nasa langit. Huli ta parehong pinapasaldangan nin aldaw saka pinapauranan nin Dios an tawong marahay asin an maraot, an tawong banal saka an parakasala. 
Mateo|5|46|Kun namomotan nindo an mga namomoot sana saindo, ano pang balos an hinahalat nindo? Bakong arog man kaiyan an ginigibo kan mga parasingil nin buhis? 
Mateo|5|47|Kun an ineestimar nindo mga katood sana, ano an ginigibo nindong orog ki sa ginigibo nin iba? Bakong siring man kaiyan an ginigibo kan mga pagano? 
Mateo|5|48|Kaya magpakamatanos kamo sa gabos na bagay, arog kan saindong langitnon na Ama, na matanos sa gabos na bagay.
Mateo|6|1|"Mag-ingat kamo na an saindong mga gibong herak bakong sa pagpahiling sa mga tawo. Kun arog kaiyan an gibo nindo, dai na kamong aakoon na balos hale sa saindong Ama sa langit. 
Mateo|6|2|"Kaya kun naglilimos kamo, dai nindo iyan ipagpabantog, arog kan ginigibo kan mga parasagin-sagin sa mga sinagoga asin sa mga tinampo. Ginigibo ninda iyan tanganing omawon sinda kan mga tawo. Sa katotoohan sinasabihan ko kamo, inako na ninda an balos. 
Mateo|6|3|Kaya kun kamo maglimos, dai nindo ipaisi sa wala nindong kamot an ginigibo kan saindong too, 
Mateo|6|4|tanganing magin hilom an saindong paglimos; asin babalosan kamo kan saindong Ama na nakakahiling sa hilom. 
Mateo|6|5|"Kun namimibi kamo, dai nindo pag-arogon an mga parasagin-sagin! Boot nindang mamibi na nakatindog sa mga sinagoga asin sa mga kanto kan mga tinampo tanganing mahiling kan mga tawo. Sa katotoohan sinasabihan ko kamo, inako na ninda an balos. 
Mateo|6|6|Alagad kun namimibi kamo, lumaog kamo sa kwarto asin maminto kamo. Diyan kamo mamibi sa saindong Ama na dai nahihiling; asin babalosan kamo kan saindong Ama na nakakahiling sa hilom. 
Mateo|6|7|"Kun namimibi kamo, dai kamo maggamit nin dakul na tataramon na mayo man sana nin kahulogan, arog kan ginigibo kan mga pagano. Paghona ninda, dadangogon sinda nin Dios huli ta kadakul kan itinataram ninda. 
Mateo|6|8|Dai nindo sinda pag-arogon huli ta aram na kan saindong Ama an kaipuhan nindo bago nindo hagadon iyan saiya. 
Mateo|6|9|Arog kaini an pagpamibi nindo:'Ama nyamong nasa langit,Sambahon an ngaran mo; 
Mateo|6|10|dumatong an kahadean mo;kuyogon an boot mo digdi sa daga siring sa langit. 
Mateo|6|11|Itao mo samuya an samong kakanon sa aroaldaw. 
Mateo|6|12|Patawada kami kan samong mga kasalan,siring kan pagpatawad nyamo sa mga nagkasala samuya. 
Mateo|6|13|Hare kami pabayae na madaog nin sogot,alagad agawon mo kami sa maraot.'
Mateo|6|14|"Kun pinapatawad nindo an mga nagkasala saindo, papatawadon man kamo kan saindong langitnon na Ama. 
Mateo|6|15|Alagad kun dai nindo pinapatawad an mga nagkasala saindo, dai man kamo papatawadon kan saindong langitnon na Ama. 
Mateo|6|16|"Kun nag-aayuno kamo, dai kamo magpahiling nin mamondong lalawogon arog kan ginigibo kan mga parasagin-sagin. Nagpapahiling sindang garo gutom tanganing maaraman kan mga tawo na nag-aayuno sinda. Sa katotoohan sinasabihan ko kamo, inako na ninda an balos! 
Mateo|6|17|Alagad kun nag-aayuno ka, manlabar ka asin manukray, 
Mateo|6|18|tanganing dai maaraman kan mga tawo na nag-aayuno ka. An saimong Ama na dai nahihiling, iyo sana an makakaaram. Siya na nakakahiling sa hilom, an mabalos saimo. 
Mateo|6|19|"Dai kamo magtipon nin kayamanan para saindo digdi sa daga, saen igwa nin bokbok asin takla na nangraraot, saka igwa nin mga parahabon. 
Mateo|6|20|Kundi, magtipon kamo nin kayamanan sa langit, saen mayo nin bokbok, takla o parahabon. 
Mateo|6|21|Huli ta kun haen an saindong kayamanan, yaon man an saindong puso. 
Mateo|6|22|"An mata iyo an ilaw kan hawak. Kaya kun malinaw an saindong mga mata, an bilog nindong hawak mapapano nin kaliwanagan. 
Mateo|6|23|Alagad, kun malabog an saindong mga mata, an hawak nindo mapapano nin kadikloman. Kaya kun an ilaw na yaon saindo kadikloman, orog nanggad an kadikloman! 
Mateo|6|24|"Mayong makakapaglingkod sa duwang kagurangnan, huli ta ikakaongis niya an saro asin mamomotan an saro; magigin maimbod siya sa saro asin pag-oolog-ologon an saro. Dai kamo makakapaglingkod sa Dios asin sa kayamanan. 
Mateo|6|25|"Kaya sinasabihan ko kamo, dai kamo mahadit dapit sa pagbuhay nindo, kun ano an kakakanon o iinomon o kun ano an gugubingon. Bakong mas mahalaga an buhay ki sa kakanon; an hawak ki sa gubing? 
Mateo|6|26|Hilinga nindo an mga gamgam na naglalayog: dai sinda nagtatanom ni nag-aani o nagtitipon nin kakanon sa mga harong-harong; alagad pinapakakan sinda kan saindong langitnon na Ama! Bako daw na mas mahalaga kamo ki sa sainda? 
Mateo|6|27|Siisay saindo, sa pagparahadit, an makakapahalawig kan saiyang buhay dawa sarong minuto sana? 
Mateo|6|28|"Tadaw ta nahahadit kamo dapit sa gubing? Hilinga nindo kun paano nagtatalubo an mga liryo sa kaomahan: dai sinda nagpapagal ni nagtatahi nin gubing. 
Mateo|6|29|Alagad sinasabihan ko kamo, dawa si Solomon sa bilog niyang kamurawayan, dai pa nakagubing nin arog kagayon kan saro kan mga liryong ini. 
Mateo|6|30|Ginugubingan ngani nin Dios an mga doot na buhay ngunyan alagad pagkaaga sinusulo, kamo pa daw an dai niya gubingan? Mga maluya an pagtubod! 
Mateo|6|31|Kaya dai kamo magparahadit kun saen kamo makua nin kakanon o inomon o gubing. 
Mateo|6|32|Ini an mga bagay na pinagpaparahaditan kan mga pagano. Aram kan saindong langitnon na Ama na kaipuhan nindo an mga bagay na ini. 
Mateo|6|33|Alagad hanapa ngona nindong enot sa gabos an Kahadean nin Dios saka an saiyang katanosan, asin mapapasaindo man an mga bagay na ini. 
Mateo|6|34|Dai kamo maghadit dapit sa masunod na aldaw; huli ta igwa man iyan nin sadiring kahaditan. Tama na an mga problema para sa ngunyan na aldaw.
Mateo|7|1|"Dai kamo maghusgar asin dai man kamo huhusgaran nin Dios. 
Mateo|7|2|Huli ta huhusgaran kamo nin Dios siring kan paghusgar nindo; kun ano an sukol na ginagamit nindo, iyo man an gagamiton saindo. 
Mateo|7|3|Tadaw ta nahihiling mo an sadit na ati sa mata kan saimong tugang, alagad dai mo nahihiling an dakulang ati sa sadiri mong mata? 
Mateo|7|4|Tadaw ta nangangahas kang magsabi sa tugang mo, 'Haleon ko daw an ati sa mata mo,' kun sa sadiri mong mata igwa nin dakulang ati? 
Mateo|7|5|Parasagin-sagin! Halea ngona an dakulang ati sa mata mo tanganing makahiling ka nin marahay; dangan pwede mo nang mahale an sadit na ati sa mata kan saimong tugang. 
Mateo|7|6|"Dai nindo ipagtao an bagay na banal sa mga ayam ta tibaad kagaton kamo; dai nindo ipag-apon an saindong mga perlas sa mga orig ta tibaad timak-timakan ninda an mga iyan. 
Mateo|7|7|"Maghagad kamo asin tatawan kamo; maghanap asin makukua nindo; tumuktok asin bubuksan kamo. 
Mateo|7|8|Huli ta an lambang naghahagad, tinatawan; an naghahanap, nakakakua; asin an nagtutuktok, binubuksan. 
Mateo|7|9|Siisay na ama an matao nin gapo sa saiyang aki kun tinapay an hinahagad? 
Mateo|7|10|O halas kun sira an saiyang hinahagad? 
Mateo|7|11|Kun kamo nganing mga maraot, tataong magtao nin marahay na bagay sa saindong mga aki, an Ama pa daw nindo na nasa langit an dai magtao nin mga marahay na bagay sa mga naghahagad saiya! 
Mateo|7|12|"Kaya gibohon nindo sa iba an boot nindong gibohon ninda saindo. Ini an kahulogan kan Katogonan ni Moises asin kan mga katukdoan kan mga propeta. 
