Book|Chapter #|Verse #|Verse
San Mateo|3|1|Y en aquellos días vino Juan el Bautista predicando en el desierto de Judea, 
San Mateo|3|2|y diciendo: Arrepentíos, que el Reino de los cielos se acerca. 
San Mateo|3|3|Porque éste es aquel del cual fue dicho por el profeta Isaías, que dijo: Voz de uno que clama en el desierto; aparejad el camino del Señor, enderezad sus veredas. 
San Mateo|3|4|Y tenía Juan su vestido de pelos de camellos, y una cinta de cuero alrededor de sus lomos; y su comida era langostas y miel silvestre. 
San Mateo|3|5|Entonces salía a él Jerusalén, y toda Judea, y toda la provincia de alrededor del Jordán; 
San Mateo|3|6|y eran bautizados de él en el Jordán, confesando sus pecados. 
San Mateo|3|7|Y viendo él muchos de los fariseos y de los saduceos, que venían a su bautismo, les decía: Generación de víboras, ¿quién os ha enseñado a huir de la ira que vendrá? 
San Mateo|3|8|Haced pues frutos dignos de arrepentimiento, 
San Mateo|3|9|y no penséis decir dentro de vosotros: a Abraham tenemos por padre; porque yo os digo, que puede Dios despertar hijos a Abraham aun de estas piedras. 
San Mateo|3|10|Ahora, ya también el hacha está puesta a la raíz de los árboles; y todo árbol que no hace buen fruto, es cortado y echado en el fuego. 
San Mateo|3|11|Yo a la verdad os bautizo en agua para arrepentimiento; mas el que viene tras de mí, más poderoso es que yo; los zapatos del cual yo no soy digno de llevar. El os bautizará en Espíritu Santo y fuego. 
San Mateo|3|12|Su aventador en su mano está, y aventará su era; y recogerá su trigo en el alfolí, y quemará la paja en fuego que nunca se apagará. 
San Mateo|3|13|Entonces Jesús vino de Galilea a Juan al Jordán, para ser bautizado de él. 
San Mateo|3|14|Mas Juan lo resistía mucho, diciendo: Yo necesito ser bautizado de ti, ¿y tú vienes a mí? 
San Mateo|3|15|Pero respondiendo Jesús le dijo: Deja ahora; porque así nos conviene cumplir toda justicia. Entonces le dejó. 
San Mateo|3|16|Y Jesús, después que fue bautizado, subió luego del agua; y he aquí los cielos le fueron abiertos, y vio al Espíritu de Dios que descendía como paloma, y venía sobre él. 
San Mateo|3|17|Y he aquí una voz de los cielos que decía: Este es mi Hijo amado, en el cual tengo contentamiento.
San Mateo|4|1|Entonces Jesús fue llevado por el Espíritu al desierto, para ser tentado por el diablo. 
San Mateo|4|2|Y habiendo ayunado cuarenta días y cuarenta noches, después tuvo hambre. 
San Mateo|4|3|Y acercándose a él el tentador, dijo: Si eres Hijo de Dios, di que estas piedras se conviertan en pan. 
San Mateo|4|4|Mas él respondiendo, dijo: Escrito está: No con solo el pan vivirá el hombre, mas con toda palabra que sale por la boca de Dios. 
San Mateo|4|5|Entonces el diablo le pasa a la Santa ciudad, y le pone sobre las almenas del Templo, 
San Mateo|4|6|Y le dice: Si eres Hijo de Dios, échate abajo; que escrito está: A sus ángeles mandará por ti, y te alzarán en las manos, para que nunca tropieces con tu pie en piedra. 
San Mateo|4|7|Jesús le dijo: Escrito está además: No tentarás al Señor tu Dios. 
San Mateo|4|8|Otra vez le pasó el diablo a un monte muy alto, y le muestra todos los reinos del mundo, y su gloria, 
San Mateo|4|9|y le dice: Todo esto te daré, si postrado me adorares. 
San Mateo|4|10|Entonces Jesús le dice: Vete, Satanás, que escrito está: Al Señor tu Dios adorarás y a él solo servirás. 
San Mateo|4|11|El diablo entonces le dejó: y he aquí los ángeles llegaron y le servían. 
San Mateo|4|12|Mas oyendo Jesús que Juan estaba preso, se volvió a Galilea; 
San Mateo|4|13|y dejando a Nazaret, vino y habitó en Capernaum, ciudad marítima, en los confines de Zabulón y de Neftalí: 
San Mateo|4|14|Para que se cumpliera lo que fue dicho por el profeta Isaías, que dijo: 
San Mateo|4|15|La tierra de Zabulón, y la tierra de Neftalí, camino del mar, al otro lado del Jordán, Galilea de los gentiles;
San Mateo|4|16|el pueblo asentado en tinieblas, vio gran luz; y a los asentados en región de sombra de muerte, luz les esclareció. 
San Mateo|4|17|Desde entonces comenzó Jesús a predicar, y a decir: Arrepentíos, que el Reino de los cielos se ha acercado. 
San Mateo|4|18|Y andando Jesús junto al mar de Galilea, vio a dos hermanos, Simón, que es llamado Pedro, y Andrés su hermano, que echaban la red en el mar; porque eran pescadores. 
San Mateo|4|19|Y les dice: Venid en pos de mí, y os haré pescadores de hombres. 
San Mateo|4|20|Ellos entonces, dejando luego las redes, le siguieron. 
San Mateo|4|21|Y pasando de allí vio otros dos hermanos, Jacobo, hijo de Zebedeo, y Juan su hermano, en el barco con Zebedeo, su padre, que remendaban sus redes; y los llamó. 
San Mateo|4|22|Y ellos, dejando luego el barco y a su padre, le siguieron. 
San Mateo|4|23|Y rodeó Jesús toda Galilea, enseñando en las sinagogas de ellos, y predicando el Evangelio del Reino, y sanando toda enfermedad y toda flaqueza en el pueblo. 
San Mateo|4|24|Y corría su fama por toda Siria; y le traían todos los que tenían mal; los tomados de diversas enfermedades y tormentos, y los endemoniados, y lunáticos, y paralíticos, y los sanaba. 
San Mateo|4|25|Y le siguió gran multitud de Galilea y de Decápolis y de Jerusalén y de Judea y del otro lado del Jordán.
San Mateo|5|1|Y viendo la multitud, subió en el monte; y sentándose, le acercaron a él sus discípulos. 
San Mateo|5|2|Y abriendo su boca, les enseñaba, diciendo:
San Mateo|5|3|Bienaventurados los pobres en espíritu; porque de ellos es el Reino de los cielos. 
San Mateo|5|4|Bienaventurados los que lloran (enlutados), porque ellos recibirán consolación. 
San Mateo|5|5|Bienaventurados los mansos; porque ellos recibirán la tierra por heredad. 
San Mateo|5|6|Bienaventurados los que tienen hambre y sed de justicia (o rectitud), porque ellos serán saciados. 
San Mateo|5|7|Bienaventurados los misericordiosos; porque ellos alcanzarán misericordia. 
San Mateo|5|8|Bienaventurados los de limpio corazón; porque ellos verán a Dios. 
San Mateo|5|9|Bienaventurados los pacificadores; porque ellos serán llamados hijos de Dios. 
San Mateo|5|10|Bienaventurados los que padecen persecución por causa de la justicia (o rectitud), porque de ellos es el Reino de los cielos. 
San Mateo|5|11|Bienaventurados sois cuando os vituperen y os persigan, y se dijere toda clase de mal de vosotros por mi causa, mintiendo. 
San Mateo|5|12|Gozaos y alegraos; porque vuestro galardón es grande en los cielos; que así persiguieron a los profetas que estuvieron antes de vosotros. 
San Mateo|5|13|Vosotros sois la sal de la tierra; y si la sal perdiere su sabor ¿con qué será salada? No vale más para nada, sino para ser echada fuera y hollada por los hombres. 
San Mateo|5|14|Vosotros sois la luz del mundo; una ciudad asentada sobre un monte no se puede esconder. 
San Mateo|5|15|Ni se enciende la lámpara y se pone debajo de un almud, sino en el candelero, y alumbra a todos los que están en la casa. 
San Mateo|5|16|Así alumbre vuestra luz delante de los hombres, para que vean vuestras obras buenas, y glorifiquen a vuestro Padre que está en los cielos. 
San Mateo|5|17|No penséis que he venido para desatar la ley o los profetas; no he venido para desatarla, sino para cumplirla. 
San Mateo|5|18|Porque de cierto os digo, que hasta que perezca el cielo y la tierra, ni una jota ni una tilde perecerá de la Ley, hasta que todas las cosas sean cumplidas. 
San Mateo|5|19|De manera que cualquiera que desatare uno de estos mandamientos muy pequeños, y así enseñare a los hombres, muy pequeño será llamado en el Reino de los cielos; mas cualquiera que los hiciere y los enseñare, éste será llamado grande en el Reino de los cielos. 
San Mateo|5|20|Porque os digo, que si vuestra justicia (rectitud) no fuere mayor que la de los escribas y de los fariseos, no entraréis en el Reino de los cielos. 
San Mateo|5|21|Oísteis que fue dicho a los antiguos: No cometerás homicidio; y cualquiera que cometiere homicidio, será culpado del juicio. 
San Mateo|5|22|Mas yo os digo, que cualquiera que se enojare descontroladamente con su hermano, será culpado del juicio; y cualquiera que dijere a su hermano: Raca, será culpado del concejo; y cualquiera que dijere: Fatuo, será culpado del infierno. 
San Mateo|5|23|Por tanto, si trajeres tu presente al altar, y allí te acordares de que tu hermano tiene algo contra ti, 
San Mateo|5|24|deja allí tu presente delante del altar, y ve, vuelve primero en amistad con tu hermano, y entonces ven y ofrece tu presente. 
San Mateo|5|25|Concíliate con tu adversario presto, entre tanto que estás con él en el camino; para que no acontezca que el adversario te entregue al juez, y el juez te entregue al alguacil, y seas echado en prisión. 
San Mateo|5|26|De cierto te digo, que no saldrás de allí, hasta que pagues el último cuadrante. 
San Mateo|5|27|Oísteis que fue dicho a los antiguos: No adulterarás. 
San Mateo|5|28|Mas yo os digo, que cualquiera que mira a la mujer para codiciarla, ya adulteró con ella en su corazón. 
San Mateo|5|29|Por tanto, si tu ojo derecho te fuere ocasión de caer, sácalo, y échalo de ti; que mejor te es que se pierda uno de tus miembros, y no que todo tu cuerpo sea echado al infierno. 
San Mateo|5|30|Y si tu mano derecha te fuere ocasión de caer, córtala, y échala de ti; que mejor te es que se pierda uno de tus miembros, y no que todo tu cuerpo sea echado al infierno. 
San Mateo|5|31|También fue dicho: Cualquiera que repudiare a su mujer, déle carta de divorcio. 
San Mateo|5|32|Mas yo os digo, que el que repudiare a su mujer, fuera de causa de fornicación, hace que ella adultere; y el que se casare con la repudiada, comete adulterio. 
San Mateo|5|33|Además habéis oído que fue dicho a los antiguos: No te perjurarás; mas pagarás al Señor tus juramentos. 
San Mateo|5|34|Mas yo os digo: No juréis en ninguna manera; ni por el cielo, porque es el trono de Dios; 
San Mateo|5|35|ni por la tierra, porque es el estrado de sus pies; ni por Jerusalén, porque es la ciudad del gran Rey. 
San Mateo|5|36|Ni por tu cabeza jurarás, porque no puedes hacer un cabello blanco o negro. 
San Mateo|5|37|Mas sea vuestro hablar: Sí, sí; no, no; porque lo que es más de esto, de mal procede. 
San Mateo|5|38|Oísteis que fue dicho: Ojo por ojo, y diente por diente. 
San Mateo|5|39|Mas yo os digo: No resistáis con mal; antes a cualquiera que te hiriere en tu mejilla diestra, vuélvele también la otra; 
San Mateo|5|40|y al que quisiere ponerte a pleito y tomarte tu ropa, déjale también la capa; 
San Mateo|5|41|y a cualquiera que te cargare por una milla, ve con él dos. 
San Mateo|5|42|Al que te pidiere, dale; y al que quisiere tomar de ti prestado, no se lo rehuses. 
San Mateo|5|43|Oísteis que fue dicho: Amarás a tu prójimo, y aborrecerás a tu enemigo. 
San Mateo|5|44|Mas yo os digo: Amad a vuestros enemigos, bendecid a los que os maldicen, haced bien a los que os aborrecen, y orad por los que os calumnian y os persiguen; 
San Mateo|5|45|para que seáis hijos de vuestro Padre que está en los cielos; que hace que su sol salga sobre malos y buenos, y llueva sobre justos e injustos. 
San Mateo|5|46|Porque si amareis a los que os aman, ¿qué salario tendréis? ¿No hacen también lo mismo los publicanos? 
San Mateo|5|47|Y si abrazareis a vuestros hermanos solamente, ¿qué hacéis de más? ¿No hacen también así los publicanos? 
San Mateo|5|48|Sed, pues, vosotros perfectos, como vuestro Padre que está en los cielos es perfecto.
San Mateo|6|1|Mirad que no hagáis vuestra limosna {lit. actos de misericordia} delante de los hombres, para ser vistos de ellos; de otra manera no tendréis salario acerca de vuestro Padre que está en los cielos. 
San Mateo|6|2|Cuando, pues, des limosna, no hagas tocar trompeta delante de ti, como hacen los hipócritas en las sinagogas y en las plazas, para tener gloria de los hombres; de cierto os digo, que ya tienen su recompensa. 
San Mateo|6|3|Mas cuando tú des limosna, no sepa tu izquierda lo que hace tu derecha; 
San Mateo|6|4|para que sea tu limosna en secreto; y tu Padre que ve en secreto, él te pagará en público. 
San Mateo|6|5|Y cuando ores, no seas como los hipócritas; porque ellos aman el orar en las sinagogas, y en las esquinas de las calles en pie, para ser vistos de los hombres; de cierto os digo, que ya tienen su salario. 
San Mateo|6|6|Mas tú, cuando ores, entra en tu cámara, y cerrada tu puerta, ora a tu Padre que está en secreto; y tu Padre que ve en secreto, te pagará en público. 
San Mateo|6|7|Y orando, no seáis prolijos, como los mundanos que piensan que por su palabrería serán oídos. 
San Mateo|6|8|No os hagáis, pues, semejantes a ellos; porque vuestro Padre sabe de qué cosas tenéis necesidad, antes que vosotros le pidáis. 
San Mateo|6|9|Vosotros pues, oraréis así: Padre nuestro que estás en los cielos, santificado sea tu Nombre. 
San Mateo|6|10|Venga tu Reino. Sea hecha tu voluntad, como en el cielo, así también en la tierra. 
San Mateo|6|11|Danos hoy nuestro pan cotidiano. 
San Mateo|6|12|Y suéltanos nuestras deudas, como también nosotros soltamos a nuestros deudores. 
San Mateo|6|13|Y no nos metas en tentación, mas líbranos del mal; porque tuyo es el Reino, y la potencia, y la gloria, por todos los siglos. Amén. 
San Mateo|6|14|Porque si soltareis a los hombres sus ofensas, os soltará también a vosotros vuestro Padre celestial. 
San Mateo|6|15|Mas si no soltareis a los hombres sus ofensas, tampoco vuestro Padre os soltará vuestras ofensas. 
San Mateo|6|16|Y cuando ayunéis, no seáis como los hipócritas, austeros; porque ellos demudan sus rostros para parecer a los hombres que ayunan; de cierto os digo, que ya tienen su pago. 
San Mateo|6|17|Mas tú, cuando ayunes, unge tu cabeza y lava tu rostro; 
San Mateo|6|18|para no mostrar a los hombres que ayunas, sino a tu Padre que está en secreto; y tu Padre que ve en secreto, te pagará en público. 
San Mateo|6|19|No os hagáis tesoros en la tierra, donde la polilla y el orín corrompen, y donde ladrones minan y hurtan; 
San Mateo|6|20|sino haceos tesoros en el cielo, donde ni polilla ni orín corrompen, y donde ladrones no minan ni hurtan: 
San Mateo|6|21|Porque donde estuviere vuestro tesoro, allí estará vuestro corazón. 
San Mateo|6|22|La lámpara del cuerpo es el ojo; así que, si tu ojo fuere sincero, todo tu cuerpo será luminoso; 
San Mateo|6|23|mas si tu ojo fuere malo, todo tu cuerpo será tenebroso. Así que, si la lumbre que hay en ti son tinieblas, ¡cuántas serán las mismas tinieblas! 
San Mateo|6|24|Ninguno puede servir a dos señores; porque o aborrecerá al uno y amará al otro, o se llegará al uno y menospreciará al otro; no podéis servir a Dios y a las riquezas. 
San Mateo|6|25|Por tanto os digo: No os acongojéis por vuestra vida, qué habéis de comer, o qué habéis de beber; ni por vuestro cuerpo, qué habéis de vestir: ¿no es la vida más que el alimento, y el cuerpo que el vestido? 
San Mateo|6|26|Mirad las aves del cielo, que no siembran, ni siegan, ni recogen en alfolíes; y vuestro Padre celestial las alimenta. ¿No sois vosotros mucho mejores que ellas? 
San Mateo|6|27|Mas ¿quién de vosotros podrá, acongojándose, añadir a su estatura un codo? 
San Mateo|6|28|Y por el vestido ¿por qué os acongojáis? Aprended de los lirios del campo, cómo crecen; no trabajan ni hilan; 
San Mateo|6|29|mas os digo, que ni aun Salomón con toda su gloria fue vestido así como uno de ellos. 
San Mateo|6|30|Y si la hierba del campo que hoy es, y mañana es echada en el horno, Dios la viste así, ¿no hará mucho más a vosotros, hombres de poca fe? 
San Mateo|6|31|No os acongojéis pues, diciendo: ¿Qué comeremos, o qué beberemos, o con qué nos cubriremos? 
San Mateo|6|32|Porque los gentiles buscan todas estas cosas; pero vuestro Padre celestial sabe que de todas estas cosas tenéis necesidad. 
San Mateo|6|33|Mas buscad primeramente el Reino de Dios y su justicia, y todas estas cosas os serán añadidas. 
San Mateo|6|34|Así que, no os acongojéis por lo de mañana; que el mañana traerá su congoja: basta al día su aflicción.
San Mateo|7|1|No juzguéis, para que no seáis juzgados. 
San Mateo|7|2|Porque con el juicio con que juzgáis, seréis juzgados; y con la medida con que medís, os volverán a medir. 
San Mateo|7|3|Y ¿por qué miras la mota que está en el ojo de tu hermano, y no echas de ver la viga que está en tu ojo? 
San Mateo|7|4|O ¿cómo dirás a tu hermano: Espera, echaré de tu ojo la mota, y he aquí hay una viga en tu ojo?
San Mateo|7|5|¡Hipócrita! Echa primero la viga de tu ojo, y entonces mirarás en echar la mota del ojo de tu hermano. 
San Mateo|7|6|No deis lo santo a los perros, ni echéis vuestras perlas delante de los puercos; no sea que las pisoteen, y se vuelvan y os despedacen. 
San Mateo|7|7|Pedid, y se os dará; buscad, y hallaréis; tocad, y se os abrirá. 
San Mateo|7|8|Porque cualquiera que pide, recibe; y el que busca, halla; y al que toca, se le abre. 
San Mateo|7|9|¿Qué hombre hay de vosotros, a quien si su hijo pidiere pan, le dará una piedra?
San Mateo|7|10|¿Y si le pidiere un pez, le dará una serpiente? 
San Mateo|7|11|Pues si vosotros, siendo malos, sabéis dar buenas dádivas a vuestros hijos, ¿cuánto más vuestro Padre que está en los cielos, dará buenas cosas a los que le piden?
San Mateo|7|12|Así que, todas las cosas que quisiereis que los hombres hicieren con vosotros, así también haced vosotros con ellos; porque esta es la ley y los profetas. 
San Mateo|7|13|Entrad por la puerta estrecha: porque el camino que lleva a perdición es ancho y espacioso; y los que van por él, son muchos. 
San Mateo|7|14|Porque estrecha es la puerta, y angosto el camino que lleva a la vida; y pocos son los que lo hallan. 
San Mateo|7|15|También guardaos de los falsos profetas, que vienen a vosotros con vestidos de ovejas, mas de dentro son lobos robadores. 
San Mateo|7|16|Por sus frutos los conoceréis. ¿Se cogen uvas de los espinos, o higos de los abrojos? 
San Mateo|7|17|De esta manera, todo buen árbol lleva buenos frutos; mas el árbol podrido lleva malos frutos. 
San Mateo|7|18|No puede el buen árbol llevar malos frutos, ni el árbol podrido llevar frutos buenos. 
San Mateo|7|19|Todo árbol que no lleva buen fruto, se corta y se echa en el fuego. 
San Mateo|7|20|Así que, por sus frutos los conoceréis. 
San Mateo|7|21|No todo el que me dice: Señor, Señor, entrará en el Reino de los cielos, sino el que hiciere la voluntad de mi Padre que está en los cielos. 
San Mateo|7|22|Muchos me dirán en aquel día: Señor, Señor, ¿no profetizamos en tu nombre, y en tu nombre sacamos demonios, y en tu nombre hicimos muchas grandezas? 
San Mateo|7|23|Y entonces les confesaré: Nunca os conocí; apartaos de mí, obradores de maldad. 
San Mateo|7|24|Cualquiera, pues, que me oye estas palabras, y las hace, le compararé al varón prudente, que edificó su casa sobre la peña; 
San Mateo|7|25|y descendió lluvia, y vinieron ríos, y soplaron vientos, y combatieron aquella casa; y no cayó, porque estaba fundada sobre la peña. 
San Mateo|7|26|Y cualquiera que me oye estas palabras, y no las hace, le compararé al varón loco, que edificó su casa sobre la arena; 
San Mateo|7|27|y descendió lluvia, y vinieron ríos, y soplaron vientos, e hicieron ímpetu en aquella casa; y cayó; y fue grande su ruina. 
San Mateo|7|28|Y cuando Jesús acabó estas palabras, la multitud se admiraba de su doctrina; 
San Mateo|7|29|porque les enseñaba como quien tiene autoridad, y no como los escribas.
San Mateo|8|1|Cuando descendió del monte, le seguían muchas personas. 
San Mateo|8|2|Y he aquí un leproso vino, y le adoraba, diciendo: Señor, si quieres, puedes limpiarme. 
San Mateo|8|3|Y extendiendo Jesús su mano, le tocó, diciendo: Quiero; sé limpio. Y luego su lepra fue limpiada. 
San Mateo|8|4|Entonces Jesús le dijo: Mira, no lo digas a nadie; mas ve, muéstrate al sacerdote, y ofrece el presente que mandó Moisés, para que les conste. 
San Mateo|8|5|Y entrando Jesús en Capernaum, vino a él un centurión, rogándole, 
San Mateo|8|6|y diciendo: Señor, mi criado yace en casa paralítico, gravemente atormentado. 
San Mateo|8|7|Y Jesús le dijo: Yo iré y le sanaré. 
San Mateo|8|8|Y respondió el centurión, y dijo: Señor, no soy digno de que entres debajo de mi techado; mas solamente di con la palabra, y mi criado sanará. 
San Mateo|8|9|Porque también yo soy hombre bajo potestad, y tengo debajo de mi potestad soldados; y digo a éste: Ve, y va; y al otro: Ven, y viene; y a mi esclavo: Haz esto, y lo hace. 
San Mateo|8|10|Y oyéndolo Jesús, se maravilló, y dijo a los que le seguían: De cierto os digo, que ni aun en Israel he hallado tanta fe. 
San Mateo|8|11|Mas yo os digo que vendrán muchos del oriente y del occidente, y se sentarán a la mesa con Abraham, e Isaac, y Jacob, en el Reino de los cielos; 
San Mateo|8|12|mas los hijos del Reino serán echados en las tinieblas de afuera; allí será el lloro y el crujir de dientes. 
San Mateo|8|13|Entonces Jesús dijo al centurión: Ve, y como creiste te sea hecho. Y su criado fue sano en la misma hora. 
San Mateo|8|14|Y vino Jesús a casa de Pedro, y vio a su suegra echada en cama, y con fiebre. 
San Mateo|8|15|Y tocó su mano, y la fiebre la dejó; y ella se levantó, y les servía. 
San Mateo|8|16|Y cuando llegó la noche, trajeron a él muchos endemoniados; y echó de ellos los demonios con la palabra, y sanó a todos los enfermos; 
San Mateo|8|17|para que se cumpliera lo que fue dicho por el profeta Isaías, que dijo: El tomó nuestras enfermedades, y llevó nuestras dolencias. 
San Mateo|8|18|Y viendo Jesús gran multitud alrededor de sí, mandó que se fueran al otro lado del lago. 
San Mateo|8|19|Y acercándose un escriba, le dijo: Maestro, te seguiré adondequiera que fueres. 
San Mateo|8|20|Y Jesús le dijo: Las zorras tienen cavernas, y las aves del cielo nidos; mas el Hijo del hombre no tiene dónde recostar su cabeza. 
San Mateo|8|21|Y otro de sus discípulos le dijo: Señor, dame licencia para que vaya primero, y entierre a mi padre. 
San Mateo|8|22|Y Jesús le dijo: Sígueme; deja que los muertos entierren a sus muertos. 
San Mateo|8|23|Y entrando él en un barco, sus discípulos le siguieron. 
San Mateo|8|24|Y he aquí, fue hecho en el mar un gran movimiento, que el barco se cubría de las ondas; mas él dormía. 
San Mateo|8|25|Y acercándose sus discípulos, le despertaron, diciendo: Señor, sálvanos, que perecemos. 
San Mateo|8|26|Y él les dice: ¿Por qué teméis, hombres de poca fe? Entonces, despierto, reprendió a los vientos y al mar; y se hizo grande bonanza. 
San Mateo|8|27|Y los hombres se maravillaron, diciendo: ¿Qué hombre es éste, que aun los vientos y el mar le obedecen?
San Mateo|8|28|Y cuando él llegó a la otra ribera, a la provincia de los gadarenos, le vinieron al encuentro dos endemoniados que salían de los sepulcros, fieros en gran manera, que nadie podía pasar por aquel camino. 
San Mateo|8|29|Y he aquí clamaron, diciendo: ¿Qué tenemos contigo, Jesús, Hijo de Dios? ¿Has venido acá a molestarnos antes de tiempo? 
San Mateo|8|30|Y estaba lejos de ellos un hato de muchos puercos paciendo. 
