Book|Chapter #|Verse #|Verse
Mateo|1|21|At siya'y manganganak ng isang lalake; at ang pangalang itatawag mo sa kaniya'y JESUS; sapagka't ililigtas niya ang kaniyang bayan sa kanilang mga kasalanan. 
Mateo|1|22|At nangyari nga ang lahat ng ito, upang maganap ang sinalita ng Panginoon sa pamamagitan ng propeta, na nagsasabi, 
Mateo|1|23|Narito, ang dalaga'y magdadalang-tao at manganganak ng isang lalake, At ang pangalang itatawag nila sa kaniya ay Emmanuel; na kung liliwanagin, ay sumasa atin ang Dios. 
Mateo|1|24|At nagbangon si Jose sa kaniyang pagkakatulog, at ginawa niya ang ayon sa ipinagutos sa kaniya ng anghel ng Panginoon, at tinanggap ang kaniyang asawa; 
Mateo|1|25|At hindi nakilala siya hanggang sa maipanganak ang isang lalake: at tinawag niya ang kaniyang pangalang JESUS.
Mateo|2|1|Nang ipanganak nga si Jesus sa Bet-lehem ng Judea sa mga kaarawan ng haring si Herodes, narito, ang mga Pantas na lalake ay nagsidating sa Jerusalem mula sa silanganan, na nagsisipagsabi, 
Mateo|2|2|Saan naroon ang ipinanganak na hari ng mga Judio? sapagka't aming nakita ang kaniyang bituin sa silanganan, at naparito kami upang siya'y sambahin. 
Mateo|2|3|Nang marinig ito ng haring si Herodes, ay nagulumihanan siya, at pati ng buong Jerusalem. 
Mateo|2|4|At pagkatipon sa lahat ng mga pangulong saserdote at mga eskriba ng bayan, ay siniyasat niya sa kanila kung saan kaya ipanganganak ang Cristo. 
Mateo|2|5|At sinabi nila sa kaniya, sa Bet-lehem ng Judea: sapagka't ganito ang pagkasulat ng propeta, 
Mateo|2|6|At ikaw Bet-lehem, na lupa ng Juda, Sa anomang paraan ay hindi ikaw ang pinakamaliit sa mga pangulong bayan ng Juda: Sapagka't mula sa iyo'y lalabas ang isang gobernador, Na siyang magiging pastor ng aking bayang Israel. 
Mateo|2|7|Nang magkagayo'y tinawag ni Herodes ng lihim ang mga Pantas na lalake, at kaniyang siniyasat ng buong ingat sa kanila ang panahong isinilang ng bituin. 
Mateo|2|8|At pinayaon niya sila sa Bet-lehem, at sinabi, Kayo'y magsiparoon at ipagtanong ng buong ingat ang tungkol sa sanggol; at pagkasumpong ninyo sa kaniya, ay ipagbigay-alam ninyo sa akin, upang ako nama'y makaparoon at siya'y aking sambahin. 
Mateo|2|9|At sila, pagkarinig sa hari ay nagsiyaon ng kanilang lakad; at narito, ang bituing kanilang nakita sa silanganan, ay nanguna sa kanila hanggang sa sumapit at tumigil sa tapat ng kinaroroonan ng sanggol. 
Mateo|2|10|At nang makita nila ang bituin, ay nangagalak sila ng di kawasang galak. 
Mateo|2|11|At nagsipasok sila sa bahay, at nangakita nila ang sanggol na kasama ng kaniyang inang si Maria; at nangagpatirapa sila at nangagsisamba sa kaniya; at pagkabukas nila ng kanilang mga kayamanan ay inihandog nila sa kaniya ang mga alay, na ginto at kamangyan at mira. 
Mateo|2|12|At palibhasa'y pinagsabihan sila ng Dios sa panaginip na huwag silang mangagbalik kay Herodes, ay nangagsiuwi sila sa kanilang sariling lupain sa ibang daan. 
Mateo|2|13|Nang mangakaalis nga sila, narito, ang isang anghel ng Panginoon ay napakita kay Jose sa panaginip, na nagsasabi, Magbangon ka at dalhin mo ang sanggol at ang kaniyang ina, at tumakas ka hanggang sa Egipto, at dumoon ka hanggang sa sabihin ko sa iyo: sapagka't hahanapin ni Herodes ang sanggol upang siya'y puksain. 
Mateo|2|14|At siya'y nagbangon at dinala ang sanggol at ang ina nito sa kinagabihan, at napasa Egipto; 
Mateo|2|15|At dumoon hanggang sa pagkamatay ni Herodes: upang maganap ang sinabi ng Panginoon sa pamamagitan ng propeta, na nagsasabi, Mula sa Egipto ay tinawag ko ang aking anak. 
Mateo|2|16|Nang magkagayon, nang mapansin ni Herodes na siya'y pinaglaruan ng mga Pantas na lalake, ay nagalit na mainam, at nagutos, at ipinapatay ang lahat ng mga sanggol na lalake na nangasa Bet-lehem, at sa buong palibotlibot noon, mula sa gulang na dalawang taon hanggang sa pababa, alinsunod sa panahon ng kaniyang maingat na pagkasiyasat sa mga Pantas na lalake. 
Mateo|2|17|Nang magkagayo'y naganap ang sinalita sa pamamagitan ng propeta Jeremias, na nagsasabi, 
Mateo|2|18|Isang tinig ay narinig sa Rama, Pananangis at kalagimlagim na iyak, Tinatangisan ni Raquel ang kaniyang mga anak; At ayaw na siyang maaliw, sapagka't sila'y wala na. 
Mateo|2|19|Nguni't pagkamatay ni Herodes, narito, ang isang anghel ng Panginoon ay napakita sa panaginip kay Jose sa Egipto, na nagsasabi, 
Mateo|2|20|Magbangon ka at dalhin mo ang sanggol at ang kaniyang ina, at pumatungo ka sa lupain ng Israel: sapagka't nangamatay na ang nangagmimithi sa buhay ng sanggol. 
Mateo|2|21|At nagbangon siya at dinala ang sanggol at ang kaniyang ina, at pumatungo sa lupa ng Israel. 
Mateo|2|22|Datapuwa't nang mabalitaan niya na si Arquelao ang naghahari sa Judea na kahalili ng kaniyang amang si Herodes, ay natakot siyang pumatungo roon; at palibhasa'y pinagsabihan ng Dios sa panaginip, ay napatungo siya sa mga sakop ng Galilea, 
Mateo|2|23|At siya'y dumating at tumahan sa isang bayang tinatawag na Nazaret; upang maganap ang mga sinalita ng mga propeta, na siya'y tatawaging Nazareno.
Mateo|3|1|At nang mga araw na yaon ay dumating si Juan Bautista, na nangangaral sa ilang ng Judea, na nagsasabi, 
Mateo|3|2|Mangagsisi kayo; sapagka't malapit na ang kaharian ng langit. 
Mateo|3|3|Sapagka't ito yaong sinalita sa pamamagitan ng propeta Isaias, na nagsasabi, Ang tinig ng isang sumisigaw sa ilang, Ihanda ninyo ang daan ng Panginoon, Tuwirin ninyo ang kaniyang mga landas. 
Mateo|3|4|Si Juan nga ay nananamit ng balahibo ng kamelyo, at may isang pamigkis na katad sa palibot ng kaniyang baywang; at ang kaniyang pagkain ay mga balang at pulot-pukyutan. 
Mateo|3|5|Nang magkagayo'y nilabas siya ng Jerusalem, at ng buong Judea, at ng buong lupain sa palibotlibot ng Jordan; 
Mateo|3|6|At sila'y kaniyang binabautismuhan sa ilog ng Jordan, na ipinahahayag nila ang kanilang mga kasalanan. 
Mateo|3|7|Datapuwa't nang makita niyang marami sa mga Fariseo at Saduceo na nagsisiparoon sa kaniyang pagbabautismo, ay sinabi niya sa kanila, Kayong lahi ng mga ulupong, sino ang sa inyo'y nagpaunawa upang magsitakas sa galit na darating? 
Mateo|3|8|Kayo nga'y mangagbunga ng karapatdapat sa pagsisisi: 
Mateo|3|9|At huwag kayong mangagisip na mangagsabi sa inyong sarili, Si Abraham ang aming ama; sapagka't sinasabi ko sa inyo, na mangyayaring makapagpalitaw ang Dios ng mga anak ni Abraham sa mga batong ito. 
Mateo|3|10|At ngayon pa'y nakalagay na ang palakol sa ugat ng mga punong kahoy: ang bawa't punong kahoy nga na hindi nagbubungang mabuti ay pinuputol at inihahagis sa apoy. 
Mateo|3|11|Sa katotohanan ay binabautismuhan ko kayo sa tubig sa pagsisisi: datapuwa't ang dumarating sa hulihan ko ay lalong makapangyarihan kay sa akin, na hindi ako karapatdapat magdala ng kaniyang pangyapak: siya ang sa inyo'y magbabautismo sa Espiritu Santo at apoy: 
Mateo|3|12|Nasa kaniyang kamay ang kaniyang kalaykay, at lilinisin niyang lubos ang kaniyang giikan; at titipunin niya ang kaniyang trigo sa bangan, datapuwa't ang dayami ay susunugin sa apoy na hindi mapapatay. 
Mateo|3|13|Nang magkagayo'y naparoon si Jesus mula sa Galilea at lumapit kay Juan sa ilog ng Jordan, upang siya'y bautismuhan niya. 
Mateo|3|14|Datapuwa't ibig siyang sansalain ni Juan, na nagsasabi, Kinakailangan ko na ako'y iyong bautismuhan, at ikaw ang naparirito sa akin? 
Mateo|3|15|Nguni't pagsagot ni Jesus ay sinabi sa kaniya, Payagan mo ngayon: sapagka't ganyan ang nararapat sa atin, ang pagganap ng buong katuwiran. Nang magkagayo'y pinayagan niya siya. 
Mateo|3|16|At nang mabautismuhan si Jesus, pagdaka'y umahon sa tubig: at narito, nangabuksan sa kaniya ang mga langit, at nakita niya ang Espiritu ng Dios na bumababang tulad sa isang kalapati, at lumalapag sa kaniya; 
Mateo|3|17|At narito, ang isang tinig na mula sa mga langit, na nagsasabi, Ito ang sinisinta kong Anak, na siya kong lubos na kinalulugdan.
Mateo|4|1|Nang magkagayo'y inihatid ng Espiritu Santo si Jesus sa ilang upang siya'y tuksuhin ng diablo. 
Mateo|4|2|At nang siya'y makapagayunong apat na pung araw at apat na pung gabi, sa wakas ay nagutom siya. 
Mateo|4|3|At ang manunukso ay dumating at nagsabi sa kaniya, Kung ikaw ang Anak ng Dios, ay ipagutos mo na ang mga batong ito ay maging mga tinapay. 
Mateo|4|4|Datapuwa't siya'y sumagot, at sinabi, Nasusulat, Hindi sa tinapay lamang mabubuhay ang tao, kundi sa bawa't salitang lumalabas sa bibig ng Dios. 
Mateo|4|5|Nang magkagayo'y dinala siya ng diablo sa bayang banal; at inilagay siya sa taluktok ng templo, 
Mateo|4|6|At sa kaniya'y sinabi, Kung ikaw ang Anak ng Dios, ay magpatihulog ka: sapagka't nasusulat, Siya'y magbibilin sa kaniyang mga anghel tungkol sa iyo: at, Aalalayan ka ng kanilang mga kamay, Baka matisod ka ng iyong paa sa isang bato. 
Mateo|4|7|Sinabi sa kaniya ni Jesus, Nasusulat din naman, Huwag mong tutuksuhin ang Panginoon mong Dios. 
Mateo|4|8|Muling dinala siya ng diablo sa isang bundok na lubhang mataas, at ipinamalas sa kaniya ang lahat ng mga kaharian sa sanglibutan, at ang kaluwalhatian nila; 
Mateo|4|9|At sinabi niya sa kaniya, Lahat ng mga bagay na ito ay ibibigay ko sa iyo, kung ikaw ay magpapatirapa at sasambahin mo ako. 
Mateo|4|10|Nang magkagayo'y sinabi sa kaniya ni Jesus, Humayo ka, Satanas: sapagka't nasusulat, Sa Panginoon mong Dios sasamba ka, at siya lamang ang iyong paglilingkuran. 
Mateo|4|11|Nang magkagayo'y iniwan siya ng diablo; at narito, nagsidating ang mga anghel at siya'y pinaglingkuran. 
Mateo|4|12|Nang marinig nga niya na si Juan ay dinakip, ay umuwi siya sa Galilea; 
Mateo|4|13|At pagkaiwan sa Nazaret, ay naparoon siya at tumahan sa Capernaum, na nasa tabi ng dagat, sa mga hangganan ng Zabulon at Neftali: 
Mateo|4|14|Upang maganap ang sinalita sa pamamagitan ng propeta Isaias na nagsasabi, 
Mateo|4|15|Ang lupa ni Zabulon at ang lupa ni Neftali, Sa gawing dagat, sa dako pa roon ng Jordan, Galilea ng mga Gentil, 
Mateo|4|16|Ang bayang nalulugmok sa kadiliman, ay Nakakita ng dakilang ilaw, At sa nangalulugmok sa pook at lilim ng kamatayan, ay Lumiwanag sa kanila ang ilaw. 
Mateo|4|17|Mula noon ay nagpasimulang mangaral si Jesus, at magsabi, Mangagsisi kayo; sapagka't malapit na ang kaharian ng langit. 
Mateo|4|18|At sa paglalakad niya sa tabi ng dagat ng Galilea; ay nakita niya ang dalawang magkapatid, si Simon na tinatawag na Pedro, at si Andres na kaniyang kapatid, na inihuhulog ang isang lambat sa dagat; sapagka't sila'y mga mamamalakaya. 
Mateo|4|19|At sinabi niya sa kanila, Magsisunod kayo sa hulihan ko, at gagawin ko kayong mga mamamalakaya ng mga tao. 
Mateo|4|20|At pagdaka'y iniwan nila ang mga lambat, at nagsisunod sa kaniya. 
Mateo|4|21|At paglakad sa dako roon ay nakita niya ang dalawa pang magkapatid, si Santiago na anak ni Zebedeo, at ang kaniyang kapatid na si Juan, sa daong na kasama si Zebedeo na kanilang ama, na nagsisipaghayuma ng kanilang mga lambat; at sila'y kaniyang tinawag. 
Mateo|4|22|At pagdaka'y iniwan nila ang daong at ang kanilang ama, at nagsisunod sa kaniya. 
Mateo|4|23|At nilibot ni Jesus ang buong Galilea, na nagtuturo sa mga sinagoga nila, at ipinangangaral ang evangelio ng kaharian, at nagpapagaling ng lahat ng sarisaring sakit at ng lahat ng karamdaman na nasa mga tao. 
Mateo|4|24|At lumaganap ang pagkabantog niya sa buong Siria: at kanilang dinadala sa kaniya ang lahat ng mga may karamdaman, at ang mga pinipighati ng sarisaring sakit at pahirap, at ang mga inaalihan ng mga demonio, at ang mga himatayin, at ang mga lumpo: at sila'y pinagagaling niya. 
Mateo|4|25|At sinundan siya ng lubhang karamihang tao mula sa Galilea at Decapolis at Jerusalem at Judea at mula sa dakong ibayo ng Jordan.
Mateo|5|1|At pagkakita sa mga karamihan, ay umahon siya sa bundok: at pagkaupo niya, ay nagsilapit sa kaniya ang kaniyang mga alagad: 
Mateo|5|2|At binuka niya ang kaniyang bibig at tinuruan sila, na sinasabi, 
Mateo|5|3|Mapapalad ang mga mapagpakumbabang-loob: sapagka't kanila ang kaharian ng langit. 
Mateo|5|4|Mapapalad ang nangahahapis: sapagka't sila'y aaliwin. 
Mateo|5|5|Mapapalad ang maaamo: sapagka't mamanahin nila ang lupa. 
Mateo|5|6|Mapapalad ang nangagugutom at nangauuhaw sa katuwiran: sapagka't sila'y bubusugin. 
Mateo|5|7|Mapapalad ang mga mahabagin: sapagka't sila'y kahahabagan. 
Mateo|5|8|Mapapalad ang mga may malinis na puso: sapagka't makikita nila ang Dios. 
Mateo|5|9|Mapapalad ang mga mapagpayapa: sapagka't sila'y tatawaging mga anak ng Dios. 
Mateo|5|10|Mapapalad ang mga pinaguusig dahil sa katuwiran: sapagka't kanila ang kaharian ng langit. 
Mateo|5|11|Mapapalad kayo pagka kayo'y inaalimura, at kayo'y pinaguusig, at kayo'y pinagwiwikaan ng sarisaring masama na pawang kasinungalingan, dahil sa akin. 
Mateo|5|12|Mangagalak kayo, at mangagsayang totoo: sapagka't malaki ang ganti sa inyo sa langit: sapagka't gayon din ang kanilang pagkausig sa mga propeta na nangauna sa inyo. 
Mateo|5|13|Kayo ang asin ng lupa: nguni't kung ang asin ay tumabang, ay ano ang ipagpapaalat? wala nang ano pa mang kabuluhan, kundi upang itapon sa labas at yurakan ng mga tao. 
Mateo|5|14|Kayo ang ilaw ng sanglibutan. Ang isang bayan na natatayo sa ibabaw ng isang bundok ay hindi maitatago. 
Mateo|5|15|Hindi rin nga pinaniningasan ang isang ilawan, at inilalagay sa ilalim ng isang takalan, kundi sa talagang lalagyan ng ilaw; at lumiliwanag sa lahat ng nangasa bahay. 
Mateo|5|16|Lumiwanag na gayon ang inyong ilaw sa harap ng mga tao; upang mangakita nila ang inyong mabubuting gawa, at kanilang luwalhatiin ang inyong Ama na nasa langit. 
Mateo|5|17|Huwag ninyong isiping ako'y naparito upang sirain ang kautusan o ang mga propeta: ako'y naparito hindi upang sirain, kundi upang ganapin. 
Mateo|5|18|Sapagka't katotohanang sinasabi ko sa inyo, Hanggang sa mangawala ang langit at ang lupa, ang isang tuldok o isang kudlit, sa anomang paraan ay hindi mawawala sa kautusan, hanggang sa maganap ang lahat ng mga bagay. 
Mateo|5|19|Kaya't ang sinomang sumuway sa isa sa kaliitliitang mga utos na ito, at ituro ang gayon sa mga tao, ay tatawaging kaliitliitan sa kaharian ng langit: datapuwa't ang sinomang gumanap at ituro, ito'y tatawaging dakila sa kaharian ng langit. 
Mateo|5|20|Sapagka't sinasabi ko sa inyo, na kung hindi hihigit ang inyong katuwiran sa katuwiran ng mga eskriba at mga Fariseo, sa anomang paraan ay hindi kayo magsisipasok sa kaharian ng langit. 
Mateo|5|21|Narinig ninyo na sinabi sa mga tao sa una, Huwag kang papatay; at ang sinomang pumatay ay mapapasa panganib sa kahatulan: 
Mateo|5|22|Datapuwa't sinasabi ko sa inyo, na ang bawa't mapoot sa kaniyang kapatid ay mapapasa panganib sa kahatulan; at ang sinomang magsabi sa kaniyang kapatid, Raca, ay mapapasa panganib sa Sanedrin; at ang sinomang magsabi, Ulol ka, ay mapapasa panganib sa impierno ng apoy. 
Mateo|5|23|Kaya't kung inihahandog mo ang iyong hain sa dambana, at doo'y maalaala mo na ang iyong kapatid ay mayroong anomang laban sa iyo, 
Mateo|5|24|Iwan mo roon sa harap ng dambana ang hain mo, at yumaon ka ng iyong lakad, makipagkasundo ka muna sa iyong kapatid, at kung magkagayon ay magbalik ka at ihandog mo ang iyong hain. 
Mateo|5|25|Makipagkasundo ka agad sa iyong kaalit, samantalang ikaw ay kasama niya sa daan; baka ibigay ka ng kaalit mo sa hukom, at ibigay ka ng hukom sa punong kawal, at ipasok ka sa bilangguan. 
Mateo|5|26|Katotohanang sinasabi ko sa iyo, Hindi ka aalis doon sa anomang paraan, hanggang hindi mo mapagbayaran ang katapustapusang beles. 
Mateo|5|27|Narinig ninyong sinabi, Huwag kang mangangalunya: 
Mateo|5|28|Datapuwa't sinasabi ko sa inyo, na ang bawa't tumingin sa isang babae na taglay ang masamang hangad ay nagkakasala, na ng pangangalunya sa kaniyang puso. 
Mateo|5|29|At kung ang kanan mong mata ay nakapagpapatisod sa iyo, ay dukitin mo, at iyong itapon: sapagka't may mapapakinabang ka pa na mawala ang isa sa mga sangkap ng iyong katawan, at huwag ang buong katawan mo ay mabulid sa impierno. 
Mateo|5|30|At kung ang kanan mong kamay ay nakapagpapatisod sa iyo, ay putulin mo, at iyong itapon: sapagka't may mapapakinabang ka pa na mawala ang isa sa mga sangkap ng iyong katawan, at huwag ang buong katawan mo ay mapasa impierno. 
Mateo|5|31|Sinabi rin naman, Ang sinomang lalake na ihiwalay na ang kaniyang asawa, ay bigyan niya siya ng kasulatan ng paghihiwalay: 
Mateo|5|32|Datapuwa't sinasabi ko sa inyo, na ang sinomang lalake na ihiwalay ang kaniyang asawa, liban na lamang kung sa pakikiapid ang dahil, ay siya ang sa kaniya'y nagbibigay kadahilanan ng pangangalunya: at ang sinomang magasawa sa kaniya kung naihiwalay na siya ay nagkakasala ng pangangalunya. 
Mateo|5|33|Bukod sa rito'y inyong narinig na sinabi sa mga tao sa una, Huwag kang manunumpa ng di katotohanan, kundi tutupdin mo sa Panginoon ang iyong mga sumpa: 
Mateo|5|34|Datapuwa't sinasabi ko sa inyo, Huwag ninyong ipanumpa ang anoman; kahit ang langit, sapagka't siyang luklukan ng Dios; 
Mateo|5|35|Kahit ang lupa, sapagka't siyang tungtungan ng kaniyang mga paa; kahit ang Jerusalem, sapagka't siyang bayan ng dakilang Hari. 
Mateo|5|36|Kahit man ang ulo mo ay huwag mong ipanumpa, sapagka't hindi ka makagagawa ng isang buhok na maputi o maitim. 
Mateo|5|37|Datapuwa't ang magiging pananalita ninyo'y, Oo, oo; Hindi, hindi; sapagka't ang humigit pa rito ay buhat sa masama. 
Mateo|5|38|Narinig ninyong sinabi, Mata sa mata, at ngipin sa ngipin: 
Mateo|5|39|Datapuwa't sinasabi ko sa inyo, Huwag kayong makilaban sa masamang tao: kundi sa sinomang sa iyo'y sumampal sa kanan mong pisngi, iharap mo naman sa kaniya ang kabila. 
Mateo|5|40|At sa magibig na ikaw ay ipagsakdal, at kunin sa iyo ang iyong tunika, ay iwan mo rin naman sa kaniya ang iyong balabal. 
Mateo|5|41|At sa sinomang pipilit sa iyo na ikaw ay lumakad ng isang milya, ay lumakad ka ng dalawang milya na kasama niya. 
Mateo|5|42|Bigyan mo ang sa iyo'y humihingi, at huwag mong talikdan ang sa iyo'y nangungutang. 
Mateo|5|43|Narinig ninyong sinabi, Iibigin mo ang iyong kapuwa, at kapopootan mo ang iyong kaaway: 
Mateo|5|44|Datapuwa't sinasabi ko sa inyo, Ibigin ninyo ang inyong mga kaaway, at idalangin ninyo ang sa inyo'y nagsisiusig; 
Mateo|5|45|Upang kayo'y maging mga anak ng inyong Ama na nasa langit: sapagka't pinasisikat niya ang kaniyang araw sa masasama at sa mabubuti, at nagpapaulan sa mga ganap at sa mga hindi ganap. 
Mateo|5|46|Sapagka't kung kayo'y iibig sa nangagsisiibig lamang sa inyo, ano ang ganti na inyong kakamtin? hindi baga gayon din ang ginagawa ng mga maniningil ng buwis? 
Mateo|5|47|At kung ang mga kapatid lamang ninyo ang inyong babatiin, ano ang kalabisan ng inyong ginagawa? hindi baga gayon din ang ginagawa ng mga Gentil? 
Mateo|5|48|Kayo nga'y mangagpakasakdal, na gaya ng inyong Ama sa kalangitan na sakdal.
Mateo|6|1|Mangagingat kayo na huwag magsigawa ng katuwiran sa harap ng mga tao, upang kanilang makita: sa ibang paraan ay wala kayong ganti ng inyong Ama na nasa langit. 
Mateo|6|2|Kaya nga pagka ikaw ay naglilimos, ay huwag kang tutugtog ng pakakak sa harap mo, na gaya ng ginagawa ng mga mapagpaimbabaw sa mga sinagoga at sa mga daan, upang sila'y mangagkapuri sa mga tao. Katotohanang sinasabi ko sa inyo, Tinanggap na nila ang sa kanila'y ganti. 
Mateo|6|3|Datapuwa't pagka ikaw ay naglilimos, ay huwag maalaman ng iyong kaliwang kamay ang ginagawa ng iyong kanang kamay: 
Mateo|6|4|Upang ang iyong paglilimos ay malihim: at ang iyong Ama na nakakikita sa lihim ay gagantihin ka. 
Mateo|6|5|At pagka kayo ay nagsisidalangin, ay huwag kayong gaya ng mga mapagpaimbabaw: sapagka't iniibig nila ang magsidalangin ng patayo sa mga sinagoga at sa mga likuang daan, upang sila'y mangakita ng mga tao. Katotohanang sinasabi ko sa inyo, Tinanggap na nila ang sa kanila'y ganti. 
Mateo|6|6|Datapuwa't ikaw, pagka ikaw ay mananalangin, pumasok ka sa iyong silid, at kung mailapat mo na ang iyong pinto, ay manalangin ka sa iyong Ama na nasa lihim, at ang iyong Ama na nakakikita sa lihim ay gagantihin ka. 
Mateo|6|7|At sa pananalangin ninyo ay huwag ninyong gamitin ang walang kabuluhang paulitulit, na gaya ng ginagawa ng mga Gentil: sapagka't iniisip nilang dahil sa kanilang maraming kasasalita ay didinggin sila. 
Mateo|6|8|Huwag nga kayong magsigaya sa kanila: sapagka't talastas ng inyong Ama ang mga bagay na inyong kinakailangan, bago ninyo hingin sa kaniya. 
Mateo|6|9|Magsidalangin nga kayo ng ganito: Ama namin na nasa langit ka, Sambahin nawa ang pangalan mo. 
Mateo|6|10|Dumating nawa ang kaharian mo. Gawin nawa ang iyong kalooban, kung paano sa langit, gayon din naman sa lupa. 
Mateo|6|11|Ibigay mo sa amin ngayon ang aming kakanin sa araw-araw. 
Mateo|6|12|At ipatawad mo sa amin ang aming mga utang, gaya naman namin na nagpatawad sa mga may utang sa amin. 
Mateo|6|13|At huwag mo kaming ihatid sa tukso, kundi iligtas mo kami sa masama. Sapagka't iyo ang kaharian, at ang kapangyarihan, at ang kaluwalhatian, magpakailan man. Siya nawa. 
Mateo|6|14|Sapagka't kung ipatawad ninyo sa mga tao ang kanilang mga kasalanan, ay patatawarin naman kayo ng inyong Ama sa kalangitan. 
Mateo|6|15|Datapuwa't kung hindi ninyo ipatawad sa mga tao ang kanilang mga kasalanan, ay hindi rin naman kayo patatawarin ng inyong Ama ng inyong mga kasalanan. 
Mateo|6|16|Bukod dito, pagka kayo'y nangagaayuno, ay huwag kayong gaya ng mga mapagpaimbabaw, na may mapapanglaw na mukha: sapagka't kanilang pinasasama ang mga mukha nila, upang makita ng mga tao na sila'y nangagaayuno. Katotohanang sinasabi ko sa inyo, Tinanggap na nila ang sa kanila'y ganti. 
Mateo|6|17|Datapuwa't ikaw, sa pagaayuno mo, ay langisan mo ang iyong ulo, at hilamusan mo ang iyong mukha; 
Mateo|6|18|Upang huwag kang makita ng mga tao na ikaw ay nagaayuno, kundi ng Ama mo na nasa lihim: at ang Ama mo, na nakakikita sa lihim, ay gagantihin ka. 
Mateo|6|19|Huwag kayong mangagtipon ng mga kayamanan sa lupa, na dito'y sumisira ang tanga at ang kalawang, at dito'y nanghuhukay at nagsisipagnakaw ang mga magnanakaw: 
Mateo|6|20|Kundi mangagtipon kayo ng mga kayamanan sa langit, na doo'y hindi sumisira kahit ang tanga kahit ang kalawang, at doo'y hindi nanghuhukay at hindi nagsisipagnakaw ang mga magnanakaw: 
Mateo|6|21|Sapagka't kung saan naroon ang iyong kayamanan, doon naman doroon ang iyong puso. 
Mateo|6|22|Ang ilawan ng katawan ay ang mata: kung tapat nga ang iyong mata, ang buong katawan mo'y mapupuspos ng liwanag. 
Mateo|6|23|Datapuwa't kung masama ang iyong mata, ang buong katawan mo'y mapupuspos ng kadiliman. Kaya't kung ang ilaw na sumasa iyo ay kadiliman, gaano kaya kalaki ang kadiliman! 
Mateo|6|24|Sinoma'y hindi makapaglilingkod sa dalawang panginoon: sapagka't kapopootan niya ang isa, at iibigin ang ikalawa: o kaya'y magtatapat siya sa isa, at pawawalang halaga ang ikalawa. Hindi kayo makapaglilingkod sa Dios at sa mga kayamanan. 
