Book|Chapter #|Verse #|Verse
Mateo|2|9-10| Ngan nagkalakat hira. Nakita nira an amo ngahaw nga bitoon nga hinkit-an nira ha sinirangan. Nalipay hira han pakakita nira han bitoon. Nag-una ini ha ira tubtob nga tinmungod ngan hinmunong ha dapit nga hinmumutangan han bata. 
Mateo|2|11|Sinmulod hira han balay ngan hinkit-an nira an bata upod hi Maria nga iroy niya. Linmuhod hira, ngan nagsingba ha iya. Binuksan nira an ira mga dara ngan naghalad hira ha iya hin bulawan, insyenso ug mira. 
Mateo|2|12|Ginpahimangno hira han Dyos pinaagi hin inop nga diri na bumalik hira ngadto kan Herodes; sanglit nangoli hira ngan lain nga dalan an ira gin-agian. 
Mateo|2|13|Han paghilakat na nira, pinmakita kan Jose ha inop in usa nga anghel han Ginoo ngan nagsiring, "Buhat, dad-a an bata ngan an iroy niya, ngan palagiw kamo ngadto ha Ehipto. Pabilin kamo didto ngada han pagsidnga ko ha iyo, kay magbibiling han bata hi Herodes basi patayon niya." 
Mateo|2|14|Binmuhat hi Jose, gindara niya an bata ngan an iroy, ngan pinmalagiw hira ngadto ha Ehipto hadto ngahaw nga gab-i. 
Mateo|2|15|Nagpabilin hira didto ngada han kamatay ni Herodes. Nahinabo ini basi matuman an iginsiring han Ginoo pinaagi han manaragna, "Gintawag ko an akon Anak tikang ha Ehipto." 
Mateo|2|16|Duro an kapungot ni Herodes han pakasabot niya nga gintuyaw la hiya han mga kamag-araman nga tikang ha sinirangan. Nagsugo hiya nga pamatayon an ngatanan nga kabataan nga kalalaken-an ha Betlehem ngan ha higrani nga mga dapit nga may duha ka tuig an panuigon ug bisan diri pa duha ka tuig sumala han iya nahibaroan tikang han mga bisita han takna han pagpakita han bitoon. 
Mateo|2|17|Dida hini natuman an iginsurat ni Jeremias nga manaragna nga nasiring: 
Mateo|2|18|"Binati in tingog ha Rama,tingog hin mapait nga pagnguyngoy ngan pagtangis.Nagtangis hi Raquel tungod han iya mga anak,nagtangis hiya ngan waray makakaliaw ha iya,kay patay na hira ngatanan." 
Mateo|2|19|Han kamatay na ni Herodes, pinmakita kan Jose pinaagi hin inop didto ha Ehipto in usa nga anghel han Ginoo. 
Mateo|2|20|Nagsiring hiya, "Buhat, dad-a an bata ngan an iroy niya, ngan balik ngadto ha tuna han Israel, kay patay na an mga nagdudumot han bata." 
Mateo|2|21|Sanglit binmuhat hi Jose, gindara niya an bata ngan an iroy niya, ngan inmoli ngadto ha Israel. 
Mateo|2|22|Kundi han pakabati niya nga hi Arquelao nga anak ni Herodes, amo an sinmaliwan nga hadi han Judea, nahadlok hi Jose hin pag-ukoy didto. Ginpahimangno pa hiya pinaagi hin inop, sanglit kinmadto hiya ha lalawigan han Galilea; 
Mateo|2|23|ngan nag-ukoy hiya ha Nazaret nga bungto, basi matuman ini nga iginsiring han manaragna: "Tatawgon hiya nga Nazareno."
Mateo|3|1|Hadto nga panahon hi Juan nga Parabunyag kinmadto ha kamingawan han Judea ngan nagtikang hin pagwali. 
Mateo|3|2|Nagsiring hiya, "Magbasol ngan bayai an iyo mga sala kay hirani na an Ginhadian han langit." 
Mateo|3|3|Hi Juan amo an hinabihan ni Isaias nga manaragna han pagsiring niya:"May nagoliat ha kamingawan,'Andama niyo an dalan para han Ginoo;tadonga an dalan nga iya aagian!'" 
Mateo|3|4|Hinimo hin buhok hin kamelyo an kan Juan panapton, anit an iya bakos ha hawak, ngan mga duron ngan dugos ha kagurangan an karaonon niya. 
Mateo|3|5|Kinmadto ha iya an mga tawo tikang ha Jerusalem, tikang ha bug-os nga lalawigan han Judea ngan tikang han ngatanan nga katunaan nga harani han Salog Jordan. 
Mateo|3|6|Iginkumpisal nira an ira mga sala ngan ginbunyagan hira ni Juan didto ha Salog Jordan. 
Mateo|3|7|Han pakakita ni Juan han damo nga mga Parisiyo ngan mga Sadusiyo nga nadaop pagpabunyag ha iya, nagsiring hiya ha ira, "Kamo nga mga halas—hin-o ngani an nagsumat ha iyo nga makakalikay kamo han tiarabot nga kasina han Dyos? 
Mateo|3|8|Ipakita ha iyo mga buhat nga nagbasol na kamo han iyo mga sala. 
Mateo|3|9|Ayaw kamo tapod nga mga anak kamo ni Abrahan. Nasiring ako ha iyo nga ini nga mga bato mahihimo han Dyos nga mga anak ni Abraham. 
Mateo|3|10|Andam na an parakol hin pagpulod han kahoy ha iya mga gamot; pupudlon ngan susunogon an tagsa nga kahoy nga diri nahatag hin maupay nga bunga. 
Mateo|3|11|Nagbubunyag ako ha iyo hin tubig, tigaman han iyo pagbasol; kundi magbubunyag ha iyo han Espiritu Santo ngan hin kalayo hiya nga masunod ha akon. Labaw gud hiya ha akon; diri ngani ako takos magbitbit han iya mga sandalyas. 
Mateo|3|12|Dara niya an iya nigo hin pagpalid basi an uhot mahilain han tipasi. Pagtitirokon niya an trigo didto ha iya kamalig, kundi an uhot pagsusunogon ha kalayo nga diri napaparong." 
Mateo|3|13|Hadto nga panahon, inmabot hi Jesus tikang ha Galilea, ngan kinmadto kan Juan didto ha Jordan basi bunyagan hiya ni Juan. 
Mateo|3|14|Gintalinguha ni Juan nga magbalhin hi Jesus han iya nahuhunahunaan ngan iya ginsiring, "Ako kunta an angay pagbunyagan mo, kundi ikaw lugod an napakanhi ha akon!" 
Mateo|3|15|Kundi binmaton hi Jesus ha iya, "Pabay-i la anay ini yana. Kay dida hini nga paagi mahihimo naton an ngatanan nga ginkikinahanglan han Dyos." Ngan tinmangdo hi Juan. 
Mateo|3|16|Han kabunyagi na kan Jesus, hinmawas hiya han tubig. Nabuksan an langit ngan hinkit-an ni Jesus an Espiritu han Dyos nga nakunsad sugad hin sarapati ngan hinmugdon dida ha iya. 
Mateo|3|17|Ngan nagsiring in tingog tikang ha langit, "Amo ini an akon hinigugma nga Anak nga nakakalipay gud ha akon."
Mateo|4|1|Niyan gindara hi Jesus han Espiritu ngadto han kamingawan basi pagsulayon han Yawa. 
Mateo|4|2|Katapos hin 40 ka adlaw ngan 40 ka gab-i nga pagpuasa, ginutom hi Jesus. 
Mateo|4|3|Dinmaop ha iya an Yawa ngan nagsiring, "Kon Anak ka manggud han Dyos, himoa nga tinapay ini nga mga bato." 
Mateo|4|4|Kundi binmaton hi Jesus, "Nasiring an kasuratan, 'Nabubuhi an tawo diri la hin tinapay, kundi han tagsa nga pulong nga ginyayakan han Dyos.'" 
Mateo|4|5|Niyan gindara hiya han Yawa ngadto han Baraan nga Syudad, ngan ibinutang hiya didto han gihahataasi nga atop han Templo, 
Mateo|4|6|ngan ginsiring hiya, "Kon Anak ka manggud han Dyos, patinhulog ngadto ha tuna kay nasiring an kasuratan,'Magsusugo an Dyos han iya mga anghel mahitungod ha imo;sasapnayon ka nira han ira mga kamot,basi diri mapilas an imo mga tiil ha mga bato.'" 
Mateo|4|7|Binmaton hi Jesus, "Kundi nasiring man liwat an kasuratan, 'Kinahanglan diri mo pagsulayon an Ginoo nga imo Dyos.'" 
Mateo|4|8|Niyan gindara hiya han Yawa ngadto hin gihahataasi nga bukid ngan iginpakita ha iya an ngatanan nga mga ginhadian han kalibutan, ngan an ira kagamhanan. 
Mateo|4|9|"Ihahatag ko ha imo ini ngatanan," nagsiring an Yawa, "kon humapa ka ngan magsingba ka ha akon." 
Mateo|4|10|Binmaton hi Jesus, "Iwas dida, Satanas! Kay nasiring an kasuratan,'Singbahon mo an Ginoo nga imo Dyos,ngan hiya la an pag-alagdon nimo!'" 
Mateo|4|11|Ngan binmaya an Yawa kan Jesus, ngan nagkaabot in mga anghel ug nagtimangno kan Jesus. 
Mateo|4|12|Han pakabati ni Jesus nga napriso hi Juan, kinmadto hiya ha Galilea. 
Mateo|4|13|Waray na hiya pag-ukoy ha Nazaret kundi ha Capernaum. Aada ini nga bungto ha ligid han Lanaw Galilea, ha katunaan han Zabulon ug Neftali. 
Mateo|4|14|Nahinabo ini basi matuman an iginsurat ni Isaias nga manaragna nga nasiring: 
Mateo|4|15|"Galilea han mga Hentil!An tuna ha Zabulon ngan an tuna ha Neftali,aragian tipakadto ha dagat, ha tabok han Jordan. 
Mateo|4|16|An mga tawo nga nag-uukoy ha kasisidmanmakita hin dako nga kapawa.Ha ira nga nag-uokoy ha masirom nga tuna han kamatayonmalamrag an kapawa!" 
Mateo|4|17|Tikang hadto nagtikang hi Jesus hin pagwali, "Bayai niyo an iyo mga sala, kay hirani na an Ginhadian han langit!" 
Mateo|4|18|Samtang naglalakat hi Jesus ha baybayon han Lanaw han Galilea, hinkit-an niya in duha nga magbugto nga mangirisda, hi Simon nga tinatawag nga Pedro ngan an iya bugto nga hi Andres, nga nagtutunod han ira pukot didto han lanaw. 
Mateo|4|19|Nagsiring hiya ha ira, "Upod kamo ha akon ngan tututdoan ko kamo pagdakop hin mga tawo." 
Mateo|4|20|Ira binayaan dayon an ira mga pukot ngan binmunyog hira ha iya. 
Mateo|4|21|Nagtipaunhan hiya ngan hinkit-an niya in duha pa nga magbugto, hira Santiago ug Juan nga mga anak ni Sebedeo. Nakadto hira han ira sakayan upod an amay nira nga hi Sebedeo, nag-aandam han ira mga pukot. Gintawag hira ni Jesus. 
Mateo|4|22|Dida dayon binayaan nira an sakayan ngan an ira amay, ngan binmunyog hira kan Jesus. 
Mateo|4|23|Nagsudoy hi Jesus ha bug-os nga Galilea ngan nagtutdo hiya didto han ira mga sinagoga, nagwali han Maupay nga Sumat han Ginhadian, ngan nagtambal han magkalainlain nga mga sakit ngan mga balatian han mga tawo. 
Mateo|4|24|Nahibantog hiya ha bug-os nga Siria, sanglit gindara ngada ha iya an ngatanan nga mga nag-antos hin magkalainlain nga sakit ug balatian: mga sinasangkayan, mga bungtogon, ngan mga lulid. Gintambal hira ngatanan ni Jesus. 
Mateo|4|25|Damo nga mga tawo in nagsunod ha iya tikang ha Galilea ngan ha Decapolis, ha Jerusalem, ha Judea, ngan ha tuna nga tabok han Jordan.
Mateo|5|1|Han pakakita ni Jesus han damo nga mga tawo, sinmagka hiya hin pungtod ngan didto linmingkod hiya. Gin-alirongan hiya han iya mga tinun-an, 
Mateo|5|2|ngan nagtikang hiya hin pagtutdo ha ira: 
Mateo|5|3|"Palaran adton nakilala nga kablas hira ha espiritu,kay ira an Ginhadian han langit! 
Mateo|5|4|"Palaran adton masulob-on,kay pagliliawon hira han Dyos! 
Mateo|5|5|"Palaran adton mapinaubsanon,kay kakarawaton nira an iginsaad han Dyos! 
Mateo|5|6|"Palaran adton may dako nga tinguha pagtuman han kaburut-on han Dyos,kay patutungahon gud hira han Dyos! 
Mateo|5|7|"Palaran adton maloloy-on ha iba,kay malolooy man an Dyos ha ira! 
Mateo|5|8|"Palaran adton maglinis in kasingkasing,kay makakakita hira han Dyos! 
Mateo|5|9|"Palaran adton nagbubuhat para hin kamurayaw ha mga tawo,kay tatawgon hira nga mga anak han Dyos! 
Mateo|5|10|"Palaran adton ginpapakurian tungod nga nagtutuman hira han kaburut-on han Dyos,kay ira an Ginhadian han langit! 
Mateo|5|11|"Palaran kamo kon pagbiaybiayon, ngan pagpakurian kamo han mga tawo, ngan pagbutangbutangan kamo tungod la nga akon kamo mga sakop. 
Mateo|5|12|Pagrayhak ngan paglipay kamo, kay dako an balos nga andam didto ha langit para ha iyo. Amo ini an ginbuhat han mga tawo han pagpakurii nira han mga manaragna nga una pa ha iyo. 
Mateo|5|13|"Kamo amo an asin para han ngatanan nga katawhan ha tuna. Kundi kon tumab-ang an asin, waray na iba nga paagi hin pagpabalik han iya kapag-ad. Waray na ito gamit, sanglit ilalabog nala basi pagtamaktamakan han mga tawo. 
Mateo|5|14|"Kamo amo an kapawa han bug-os nga kalibutan. Diri matatago in bungto nga gintindog ha bawbaw hin bukid. 
Mateo|5|15|Waray nadagkot hin suga ngan takloban. Lugod, ibinubutang ha burutangan hin suga basi makalamrag han ngatanan nga aada ha balay. 
Mateo|5|16|Ha sugad nga paagi, kinahanglan an iyo suga magmapawa ha atubangan han mga tawo, basi hikit-an nira an iyo maupay nga buhat, ngan pagdayawon nira an Amay niyo ha langit. 
Mateo|5|17|"Ayaw kamo paghunahuna nga kinmanhi ako pagpara han Balaod ni Moises ngan han mga igintutdo han mga manaragna. Waray ako kumanhi hin pagpara hini, kundi hin pagtuman. 
Mateo|5|18|Tigamni niyo ini: samtang aada pa an langit ngan an tuna waray bisan usa nga tulbok ug usa nga bagis in paparaon dida han Balaod, ngada han katuman han ngatanan. 
Mateo|5|19|Sanglit, an magpasibaya bisan han gigugutiayi han mga sugo, ngan magtutdo han iba hin diri pagtuman, giuubosi hiya paghunahunaon didto ha langit. Kundi an nasugot han Balaod ngan magtutdo han iba hin pagtuman hini, magigin dako hiya didto han Ginhadian han langit. 
Mateo|5|20|Sanglit nasiring ako ha iyo: kon diri lumabaw an iyo pagkamatadong han kanan mga Parisiyo ngan mga magturutdo han Balaod, diri gud kamo makakasulod han Ginhadian han langit. 
Mateo|5|21|"Hinbatian niyo nga gintutdoan hini an mga tawo han una nga panahon, 'Diri ka magpatay; dadad-on ha hukmanan an bisan hin-o nga makamatay.'
Mateo|5|22|Kundi yana nasiring ako ha iyo: dadad-on ha hukmanan an bisan hin-o nga masina han iya bugto; dadad-on ha Labaw nga Hukmanan an bisan hin-o nga magbiaybiay han iya bugto; ngan an matawag han iya bugto, 'Tuyawtuyaw ka;' mahingangadto ha kalayo han impyerno! 
Mateo|5|23|Sanglit kon maghalad ka sa Dyos ngan manumdom ka nga may kasina an imo bugto ha imo, 
Mateo|5|24|bayai anay an imo halad didto ha altar ngan kadto dayon pakighioli han imo bugto. Kahuman, balik ngan paghalad sa Dyos. 
Mateo|5|25|"Kon may tawo nga magsumbong kontra ha imo ngan dad-on ka ha hukmanan, pakigsaboti hiya samtang may panahon pa, nga diri ka pa naatubang han hukmanan. Kay kon mahingadto ka na, itutubyan ka niya ngadto ha hukom, nga matubyan ha imo ngadto ha polis, ngan mabibilanggo ka. 
Mateo|5|26|Nasiring ako ha imo: diri ka makakagawas didto tubtob nga kabaydan mo an ngatanan nga multa ha imo. 
Mateo|5|27|"Hinbatian niyo nga iginsiring ini, 'Diri ka manlibog.'
Mateo|5|28|Kundi yana nasiring ako ha iyo: nakapanlibog na ha iya kasingkasing an bisan hin-o nga nasiplat hin babaye ngan nakahunahuna hin pakighilawas ha iya. 
Mateo|5|29|Sanglit kon an imo tuo nga mata amo an tinikangan han imo pakasala, lukata ngan ilabog. Gabay ka nala kawad-an hin usa nga bahin han imo lawas, kay hin mahingadto ha impyerno an imo bug-os nga lawas. 
Mateo|5|30|Kon an imo tuo nga kamot amo an tinikangan han imo pakasala, utda ngan ilabog! Gabay ka nala kawad-an hin usa nga bahin han imo lawas, kay hin mahingadto ha impyerno an bug-os mo nga lawas. 
Mateo|5|31|"Iginsiring liwat ini, 'Adton makig-bulag han iya asawa, kinahanglan nga maghatag hin sinurat nga karig-onan hin pagpahibaro han iya asawa mahitungod han iya pakigbulag.'
Mateo|5|32|Kundi yana nasiring ako: kon in lalake makigbulag han iya asawa hin bisan ano nga pasangil—labot kono naglalake hiya—nakasala hiya, kay hiya man an tinikangan nga nakasala hin panlibog an iya asawa, kon pumaasawa hin iba nga lalake an iya asawa. Makakasala liwat hin panlibog an mangasawa han babaye nga binulagan. 
Mateo|5|33|"Hinbatian liwat niyo nga igintutdo ha mga tawo han una nga panahon, 'Tumana an imo iginsaad ngan buhata an imo iginsumpa ha Ginoo.'
Mateo|5|34|Kundi yana nasiring ako ha iyo: ayaw pagsumpa kon nagsasaad ka. Ayaw gamita an langit hin pagsumpa, kay trono ito han Dyos; 
Mateo|5|35|ayaw man an tuna, kay tungtungan ito han iya mga tiil. Ayaw liwat an Jerusalem, kay syudad ito han harangdon nga Hadi. 
Mateo|5|36|Ayaw gamita bisan pa an imo ulo, kay diri ka makakapabusag o makakapaitom hin usa han imo buhok. 
Mateo|5|37|Igo na nga masiring ka, 'Oo' kon matangdo ka; 'Diri' kon mariwa ka; natikang na han Yawa an sobra pa hini nga igyayakan mo. 
Mateo|5|38|"Hinbatian niyo nga iginsiring, 'An mata bayaran hin mata ngan an ngipon bayaran hin ngipon.'
Mateo|5|39|Kundi yana nasiring ako ha iyo: ayaw pagbulos han nagpapakaraot ha imo. Kon may magtampalo han imo tuo nga bayhon, ipatampalo liwat ha iya an imo wala nga bayhon. 
Mateo|5|40|Ngan kon may magsumbong ha imo basi makuha niya an imo kamiseta, ihatag pa ha iya pati an imo kamisadentro. 
Mateo|5|41|Kon in sondalo magpirit ha imo hin pagdara han iya kasangkapan sulod hin usa ka kilometro, dad-a ito hin duha ka kilometro. 
Mateo|5|42|Tagi kon may mangaro ha imo, ngan pahudma kon may humoram ha imo. 
Mateo|5|43|"Hinbatian niyo nga iginsiring, 'Higugmaa an iyo kasangkayan, pagdumti an iyo mga kaaway.'
Mateo|5|44|Kundi yana nasiring ako ha iyo: higugmaa an iyo mga kaaway ngan ig-ampo an mga nagpapakuri ha iyo, 
Mateo|5|45|basi mahimo kamo nga mga anak han iyo Amay ha langit. Kay hiya in waray pinalabi, kay hiya an nagpapasirak han adlaw ug nagpapauran ngadto han mga magtadong ngan mga makasasala. 
Mateo|5|46|Kon hihigugmaon la niyo an mga tawo nga nahigugma ha iyo, ano man nga balos an iyo pamumulaton? Diri ba amo ini an ginbubuhat han mga parasukot hin buhis? 
Mateo|5|47|Ngan kon makikig-upay kamo hin kaburut-on ha iyo la mga kasangkayan, ano man an ginbubuhat niyo nga malabaw han iba? Ginbubuhat ini bisan pa han mga Hentil. 
Mateo|5|48|Sanglit kinahanglan mahingpit kamo, sugad nga hingpit an iyo Amay ha langit.
Mateo|6|1|"Paghirot kamo nga diri mahimo nga parayaw la ha mga tawo an pagbuhat niyo hin maupay. Kay kon amo ito an pagbuhaton niyo, diri kamo makarawat hin balos tikang han Amay niyo ha langit. 
Mateo|6|2|"Sanglit kon mahatag kamo ngadto hin nagkikinahanglan, ayaw paghimoa ini nga dako nga kiritaon sugad han ginbubuhat han mga maglabyaw didto han mga sinagoga ngan ha kadalanan. Ginbubuhat nira ini basi pagdayawon hira han mga tawo. Tigamni niyo ini: kinmarawat na hira han ira balos. 
Mateo|6|3|Kundi kon mabulig kamo han nagkikinahanglan, buhata ini hin hilom, kon mahimo, diri mahibaroan han wala niyo nga kamot an ginbubuhat han iyo tuo, 
Mateo|6|4|basi mahilom an iyo paghatag, ngan babaloson kamo han Amay niyo nga nakita han maupay nga ginbubuhat niyo hin hilom. 
Mateo|6|5|"Kon mag-aampo kamo, ayaw subad han mga maglabyaw! Karuyag nira mag-ampo nga natukdaw ha mga sinagoga ngan ha kanto han kadalanan, basi hikit-an hira han ngatanan. Tigamni niyo ini: kinmarawat na hira han ira balos. 
Mateo|6|6|Kundi kon mag-aampo kamo, sakob ha iyo sulod ngan sadhi an porta, ngan pag-ampo han Amay niyo nga diri kinikita, ngan babaloson kamo han Amay niyo nga nakita han maupay nga ginbubuhat niyo hin hilom. 
Mateo|6|7|"Ha iyo mga pag-ampo, ayaw paggamit hin damo nga waray kahulogan nga mga pulong sugad han ginbubuhat han mga Hentil. An pagsabot nira nga pamamatian hira han Dyos tungod han ira higlaba nga mga pag-ampo. 
Mateo|6|8|Ayaw kamo pagsubad ha ira, kay maaram na nga daan an Amay niyo han iyo ginkikinahanglan samtang nga diri pa kamo naaro ha iya. 
Mateo|6|9|Sanglit sugara hini an iyo pag-ampo:'Amay namon ha langit:Pagdayawon an imo baraan nga ngaran, 
Mateo|6|10|Maghadi ka unta ha amon,matuman dinhe ha tuna an imo kaburut-on sugad han didto ha langit. 
Mateo|6|11|Tagi kami yana nga adlaw han pagkaon nga amon kinahanglan. 
Mateo|6|12|Pasayloa kami han amon mga salasugad han pagpasaylo namon han mga nakasala ha amon. 
Mateo|6|13|Ayaw itugot nga mahingadto kami hin makuri nga kataragman,kundi bawia kami ha Karat-an.'[Kay imo an ginhadian, an gahom ngan an himaya ha kadayonan! Amen.] 
Mateo|6|14|"Kon pasayloon niyo an nakakasala ha iyo, pasasayloon man kamo han Amay niyo ha langit. 
Mateo|6|15|Kundi kon diri niyo pasayloon an mga nakakasala ha iyo, diri man mapasaylo ha iyo an Amay niyo ha langit. 
Mateo|6|16|"Ngan kon magpupuasa kamo, ayaw pagpakita hin bayhon nga masulob-on sugad han mga maglabyaw. Ginraraksot nira an ira nawong basi hikit-an hira han mga tawo nga nagpupuasa hira. Tigamni niyo ini: kinmarawat na hira han ira balos. 
Mateo|6|17|Kon magpupuasa kamo, paghiram-os ngan pagsudlay, 
Mateo|6|18|basi diri mahibaroan han mga tawo nga nagpupuasa kamo. An Amay niyo nga diri kinikita amo la an mahibabaro, ngan babaloson kamo han maupay nga iyo ginbubuhat hin hilom. 
Mateo|6|19|"Ayaw kamo pagtirok hin mga bahandi dinhe ha tuna nga pagkukutkuton hin mga tangkob ug taoy, ngan may-ada makakasulod hin pangawat nga mga tikasan. 
Mateo|6|20|Lugod, pagtirok kamo para han iyo kalugaringon hin mga manggad didto ha langit diin waray tangkob ug taoy nga nakakakutkot, ngan waray makakasulod hin pangawat nga mga tikasan. 
Mateo|6|21|Kay kon hain an iyo mga manggad, dayuday aadto man an iyo kasingkasing. 
Mateo|6|22|"An mga mata amo an suga para han lawas. Kon maupay an iyo mga mata, malulukop hin kapawa an bug-os niyo nga lawas. 
Mateo|6|23|Kundi kon diri maupay an iyo mata, mapuputos hin kamasirom an bug-os niyo nga lawas. Sanglit kon an kapawa dida ha iyo, kasisidman ngay-an, kamakalilisang hito nga kasisidman! 
Mateo|6|24|"Waray tawo nga makakahimo hin pag-alagad hin duha nga agaron, kay mahinanabo nga pagdudumtan niya an usa ngan paghihigugmaon niya an ikaduha. Uunongan niya an usa ngan pagtatamayon niya an ikaduha. Diri ka makakag-alagad han Dyos ngan han manggad. 
Mateo|6|25|"Sanglit nasiring ako ha iyo: ayaw kamo kabaraka mahitungod han pagkaon ngan pag-inom nga kinahanglanon niyo basi mabuhi kamo, o tungod han panapton para han iyo lawas. Diri ba an kinabuhi labaw pa han pagkaon, ngan an lawas labaw pa han panapton? 
Mateo|6|26|Tan-awa daw niyo an katamsihan: diri hira nagpupugas, o nagbabari, o nagsisibog ngadto ha kamalig, kundi ginmamangnoan hira han Amay niyo ha langit. Diri ba kamo labaw pa han katamsihan? 
Mateo|6|27|Hin-o man ha iyo in makakapahilaba han iya kinabuhi hin bisan pira la ka tuig pinaagi han iyo pagkinabaraka? 
Mateo|6|28|"Ngan kay ano nga nababaraka kamo mahitungod hin panapton? Paghunahunaa daw niyo an pagtubo han mga bukad ha kapatagan; diri hira nagbubuhat o naghahablon. 
Mateo|6|29|Kundi nasiring ako ha iyo: bisan hi Solomon, dida han iya pagkamanggaranon, waray panapton nga sugad kamakaruruyag han usa hini nga mga bukad. 
Mateo|6|30|Kon ginpapanaptonan han Dyos an mga banwa ha kapatagan nga buhi yana, ngan pagkabuwas sinusunog ha hudno, kamo pa in diri? Pagkagutiay han iyo pagtoo! 
