Book|Chapter #|Verse #|Verse
Mateo|2|9-10| Human nila paminawa ang hari, nanglakaw sila. Sa didto na sila sa dalan, nakita nila pag-usab ang bituon nga nakit-an nila sa sidlakan. Dako kaayo ang ilang kalipay sa pagkakita nila sa bituon! Ug nag-una kini kanila hangtod nga miabot kini ug mihunong sa tungod gayod sa nahimutangan sa bata. 
Mateo|2|11|Unya misulod sila sa balay ug nakita nila ang bata uban sa iyang inahan nga si Maria. Nangluhod sila ug misimba sa bata. Unya giablihan nila ang ilang mga gasa ug mihalad sila kaniyag bulawan, insenso ug mira. 
Mateo|2|12|Pinaagi sa damgo gipahimatngonan sila sa Dios sa dili pagbalik ngadto kang Herodes busa namauli sila agi sa laing dalan. 
Mateo|2|13|Sa diha nga nanglakaw na ang mga maalamong bisita, usa ka anghel sa Ginoo ang mipakita kang Jose pinaagi sa damgo nga nag-ingon, "Bangon, dad-a ang bata ug ang iyang inahan ug pangagiw kamo ngadto sa Ehipto ug pabilin didto hangtod nga papaulion ko kamo kay ang bata pangitaon ni Herodes aron patyon." 
Mateo|2|14|Busa mibangon si Jose, gidala niya ang bata ug ang inahan ug mikagiw sila niadtong gabhiona padulong sa Ehipto. 
Mateo|2|15|Nagpabilin sila didto hangtod nga namatay si Herodes.Nahitabo kini aron matuman ang giingon sa Ginoo pinaagi sa propeta, "Gitawag ko ang akong Anak gikan sa Ehipto." 
Mateo|2|16|Sa pagkamatngon ni Herodes nga nalingla siya sa mga bisita, hilabihan gayod niyang sukoa. Unya misugo siya nga pamatyon ang tanang bata nga lalaki nga nagpanuigon gikan sa duha ka tuig ug ubos nga didto sa Betlehem ug sa mga dapit nga kasikbit. Kini pinasikad sa iyang pangagpas nga maoy gidugayon sukad sa pagsubang sa bituon sumala sa mga bisita. 
Mateo|2|17|Sa maong hitabo natuman gayod ang giingon sa Dios pinaagi kang propeta Jeremias: 
Mateo|2|18|"May tingog nga nabati didto sa Rama,usa ka mapait nga pagminatay ug pagbangotan.Naghilak si Raquel tungod sa iyang mga anakug walay makahupay kaniya kay patay na man sila." 
Mateo|2|19|Sa patay na si Herodes, usa ka anghel sa Ginoo mipakita kang Jose didto sa Ehipto pinaagi sa damgo, 
Mateo|2|20|"Bangon! Dad-a ang bata ug ang iyang inahan ug balik ngadto sa yuta sa Israel kay patay na ang nagtinguha pagpatay sa bata," matod sa anghel. 
Mateo|2|21|Busa mibangon si Jose ug gidala niya ang bata ug ang inahan ug namauli sila sa yuta sa Israel. 
Mateo|2|22|Apan sa pagkadungog niya nga si Arquelao na ang naghari sa Judea puli kang Herodes nga iyang amahan, nahadlok si Jose sa pagpuyo didto. Unya gipahimangnoan na usab siya sa Ginoo pinaagi sa damgo busa miadto siya sa lalawigan sa Galilea 
Mateo|2|23|ug mipuyo sa usa ka lungsod nga ginganlag Nazaret. Nahitabo kini aron matuman ang giingon sa mga propeta, "Siya pagailhong taga-Nazaret."
Mateo|3|1|Niadtong panahona miadto si Juan nga Magbubunyag didto sa dapit nga awaaw sa Judea ug nagwali 
Mateo|3|2|nga nag-ingon, "Hinulsoli ug biyai ang inyong mga sala kay hapit na maghari ang Dios." 
Mateo|3|3|Si Juan mao ang gihisgotan ni propeta Isaias sa iyang pag-ingon,"May nagsinggit didto sa kamingawan:'Andama ninyo ang dalan alang sa Ginoo,himoang tul-id ang iyang agianan!' " 
Mateo|3|4|Ang bisti ni Juan hinimo gikan sa balhibo sa kamelyo ug nagbakos siyag panit ug ang iyang kan-onon dulon ug dugos. 
Mateo|3|5|Unya nangadto kaniya ang mga tawo gikan sa Jerusalem ug tibuok lalawigan sa Judea ug gikan sa kayutaan nga kasikbit sa Suba sa Jordan. 
Mateo|3|6|Gisugid nila ang ilang mga sala ug gibunyagan niya sila didto sa Suba sa Jordan. 
Mateo|3|7|Sa pagkakita ni Juan nga may daghang Pariseo ug Saduseo nga nanuol kaniya aron magpabunyag, giingnan niya sila, "Mga bitin! Kinsay nagsulti kaninyo nga makalikay kamo sa taliabot nga paghukom sa Dios? 
Mateo|3|8|Ipakita ninyo nga naghinulsol na kamo sa inyong mga sala pinaagi sa inyong buhat. 
Mateo|3|9|Nagdahom ba kamo nga kay kaliwat kamo ni Abraham maluwas kamo? Sultihan ko kamo: makahimo ang Dios pagkuha niining mga bato aron himoong mga anak ni Abraham! 
Mateo|3|10|Gani giandam na sa Dios ang atsa aron iputol sa mga kahoy diha sa mga gamot. Ang tanang kahoy nga dili mamunga ug maayong bunga putlon ug isugnod sa kalayo. 
Mateo|3|11|Ako nagbunyag kaninyo pinaagi sa tubig aron pagpakita nga naghinulsol ug mibiya kamo sa inyong mga sala. Apan ang moanhi sunod kanako magbunyag kaninyo pinaagi sa Espiritu Santo ug sa kalayo. Siya mas gamhanan kay kanako ug dili ako angay bisan gani sa pagbitbit sa iyang sandalyas. 
Mateo|3|12|Naggiok siya ug nagpalid aron lainon ang uhot gikan sa mga lugas. Tigumon niya ang mga lugas didto sa kamalig apan ang mga uhot iyang sunogon sa kalayo nga dili mapalong!" 
Mateo|3|13|Unya gikan sa lalawigan sa Galilea miadto si Jesus sa Jordan aron magpabunyag kang Juan. 
Mateo|3|14|Dili unta mobunyag kaniya si Juan nga miingon, "Ako ang angay nimong bunyagan apan nganong ako na man hinuon ang mobunyag kanimo?" 
Mateo|3|15|Apan gitubag siya ni Jesus, "Pasagdi lang nga mahitabo kini kay niining paagiha makatuman kita sa tanan nga gisugo sa Dios." Busa miuyon si Juan. 
Mateo|3|16|Human gayod sa pagbunyag kang Jesus, mikawas siya sa tubig. Unya naabli ang langit ug nakita niya ang Espiritu sa Dios nga mipaubos daw salampati ug mitugdon kaniya. 
Mateo|3|17|Ug unya may tingog gikan sa langit nga nag-ingon, "Kini mao ang pinangga kong Anak nga nakalipay kanako pag-ayo."
Mateo|4|1|Unya gidala si Jesus sa Espiritu Santo ngadto sa dapit nga awaaw aron tintalon sa Yawa. 
Mateo|4|2|Didto nagpuasa si Jesus sulod sa 40 ka adlaw ug 40 ka gabii ug unya gigutom siya. 
Mateo|4|3|Ug miduol kaniya ang Yawa nga nag-ingon, "Anak ka man kaha sa Dios, himoang pan kining mga bato." 
Mateo|4|4|Mitubag si Jesus, "Ang Kasulatan nag-ingon, 'Ang tawo mabuhi dili sa pan lamang, kondili sa matag pulong usab nga isulti sa Dios.' " 
Mateo|4|5|Unya gidala si Jesus sa Yawa ngadto sa Jerusalem, ang Balaang Siyudad, ug gipatindog siya sa kinatas-ang bahin sa Templo 
Mateo|4|6|ug giingnan, "Anak ka man kaha sa Dios, ambak ngadto sa ubos kay nag-ingon man ang Kasulatan:'Ang Dios magsugo sa iyang mga anghel pagbantay kanimo;sapnayon ka nila aron dili maigo sa bato bisan gani ang imong tiil.' " 
Mateo|4|7|Si Jesus mitubag, "Apan nag-ingon usab ang Kasulatan, 'Ayaw tintala ang Ginoo nga imong Dios.' " 
Mateo|4|8|Unya gidala si Jesus sa Yawa ngadto sa usa ka habog kaayong bukid ug gipakita kaniya ang tanang gingharian sa kalibotan ug ang ilang kaanindot. 
Mateo|4|9|Ang Yawa miingon, "Ihatag ko kanimo kining tanan kon moluhod ka ug mosimba kanako." 
Mateo|4|10|Mitubag si Jesus, "Pahawa, Satanas! Ang Kasulatan nag-ingon, 'Simbaha ang Ginoo nga imong Dios ug siya lamang ang alagari!' " 
Mateo|4|11|Busa ang Yawa mibiya kaniya ug unya nangabot ang mga anghel ug miatiman kaniya. 
Mateo|4|12|Sa pagkadungog ni Jesus nga gibilanggo si Juan, mibalik siya sa lalawigan sa Galilea. 
Mateo|4|13|Mibiya siya sa Nazaret ug didto mipuyo sa Capernaum, usa ka lungsod daplin sa Lanaw sa Galilea, sa kayutaan sa Zabulon ug Neftali. 
Mateo|4|14|Sa ingon natuman ang gisulti ni propeta Isaias: 
Mateo|4|15|"Yuta sa Zabulon ug yuta sa Neftali,agianan padulong sa dagat, tabok sa Jordan,Galilea, dapit sa mga dili Judio! 
Mateo|4|16|Ang mga tawo nga nagpuyo sa kangitngit nakakitag dakong kahayag!Kanila nga nagpuyo sa mangitngit nga yuta sa kamatayonmidan-ag ang kahayag!" 
Mateo|4|17|Sukad niadto si Jesus misugod pagwali nga nag-ingon, "Hinulsoli ang inyong mga sala kay hapit na maghari ang Dios!" 
Mateo|4|18|Samtang naglakaw si Jesus daplin sa Lanaw sa Galilea, nakita niya ang duha ka magsoong mananagat nga namukot: si Simon nga ginganlag Pedro ug si Andres. 
Mateo|4|19|Si Jesus miingon kanila, "Kuyog kamo kanako ug tudloan ko kamo sa pagpanagat ug mga tawo." 
Mateo|4|20|Dihadiha gibiyaan nila ang ilang mga pukot ug mikuyog kaniya. 
Mateo|4|21|Mipadayon siya paglakaw ug nakita niya ang laing duha ka magsoon, si Santiago ug si Juan nga mga anak ni Sebedeo. Didto sila sa ilang sakayan uban sa ilang amahan, nag-ayo sa ilang mga pukot. Gitawag sila ni Jesus 
Mateo|4|22|ug dihadiha gibiyaan nila ang ilang sakayan ug ang ilang amahan ug mikuyog sila kaniya. 
Mateo|4|23|Unya gilibot ni Jesus ang tibuok Galilea ug nagtudlo siya sulod sa ilang mga sinagoga, nagwali sa Maayong Balita bahin sa paghari sa Dios ug nag-ayo sa mga masakiton. 
Mateo|4|24|Mikaylap sa tibuok lalawigan sa Siria ang iyang kabantog ug gidala sa mga tawo ngadto kaniya ang tanang nag-antos sa nagkalainlaing mga sakit ug mga balatian: mga giyawaan, mga patulon, mga paralitiko ug giayo ni Jesus silang tanan. 
Mateo|4|25|Misunod kaniya ang daghang mga tawo gikan sa Galilea, sa Decapolis, sa Jerusalem, sa Judea ug tabok sa Jordan.
Mateo|5|1|Sa pagkakita ni Jesus sa katawhan, mitungas siya sa bungtod ug milingkod didto. Unya mialirong kaniya ang iyang mga tinun-an 
Mateo|5|2|ug gitudloan niya sila niining mosunod: 
Mateo|5|3|"Bulahan ang miila nga sila kabos sa mga butang nga espirituhanon kay maangkon nila ang paghari sa Dios! 
Mateo|5|4|"Bulahan ang nagsubo kay lipayon sila sa Dios! 
Mateo|5|5|"Bulahan ang mapaubsanon kay maila ang tibuok yuta. 
Mateo|5|6|"Bulahan kadtong naningkamot pagtuman sa kabubut-on sa Dios kay tagbawon niya sila! 
Mateo|5|7|"Bulahan ang maluluy-on kay kaluy-an sila sa Dios! 
Mateo|5|8|"Bulahan ang putli ug kasingkasing kay makakita sila sa Dios! 
Mateo|5|9|"Bulahan ang naningkamot nga managdait ang katawhan kay isipon sila sa Dios nga iyang mga anak! 
Mateo|5|10|"Bulahan ang gilutos tungod sa ilang pagsunod sa kabubut-on sa Dios kay mahisakop sila sa paghari sa Dios! 
Mateo|5|11|"Bulahan kamo kon biaybiayon ug daugdaogon sa mga tawo ug butangbutangan sa tanang matang sa kadaotan tungod sa inyong pagsunod kanako. 
Mateo|5|12|Paglipay ug pagmaya kamo kay dako ang ganti nga gitagana alang kaninyo didto sa langit. Giingon usab nila niini pagpasipala ang mga propeta nga nahiuna kaninyo. 
Mateo|5|13|"Kamo ang asin sa katawhan. Kon ang asin kawad-an sa iyang kaparat, unsaon pa man pagpabalik sa kaparat niini? Kini wala nay kapuslanan ug angay na lamang ilabay unya tunobtunoban sa mga tawo. 
Mateo|5|14|"Kamo ang kahayag sa kalibotan. Ang siyudad nga nahimutang sa bungtod dili gayod matago. 
Mateo|5|15|Walay magdagkot ug suga aron lamang isulod sa gantangan kondili ibutang gayod kini sa tungtonganan aron maghatag ug kahayag sa tanan nga anaa sa balay. 
Mateo|5|16|Busa sa samang paagi ipadan-ag ang inyong kahayag atubangan sa mga tawo aron makita nila ang inyong mga maayong buhat ug daygon nila ang inyong Amahan nga atua sa langit. 
Mateo|5|17|"Ayaw ninyo hunahunaa nga mianhi ako aron pagsalikway sa Balaod ni Moises ug sa mga pagtulon-an sa mga propeta. Wala ako moanhi aron pagsalikway niini kondili aron pagtuman hinuon sa hustong kahulogan. 
Mateo|5|18|Timan-i kini: samtang anaa pa ang langit ug ang yuta, bisan ang labing gamay nga kudlit o ang labing diyutay nga bahin sa Balaod, dili gayod mahanaw hangtod matuman ang tanan. 
Mateo|5|19|Busa ang dili magtuman bisan sa labing gamayng bahin sa kasugoan ug magtudlo sa uban sa pagbuhat sa ingon, mahimong labing ubos sa Gingharian sa langit. Apan ang magtuman sa Balaod ug magtudlo sa uban sa pagbuhat sa ingon mahimong dako sa Gingharian sa langit. 
Mateo|5|20|Busa sultihan ko kamo nga dili kamo makasulod sa Gingharian sa langit kon ang inyong pagtuman sa kabubut-on sa Dios sama lamang sa gihimo sa mga magtutudlo sa Balaod ug sa mga Pariseo. 
Mateo|5|21|"Nasayod kamo nga ang mga tawo giingnan kaniadto, 'Ayaw pagpatay; ang magpatay manubag niini sa hukmanan.'
Mateo|5|22|Apan karon sultihan ko kamo nga ang masuko sa iyang isigkatawo dad-on ngadto sa maghuhukom ug ang maghingalag kuwanggol sa iyang isigkatawo manubag niini ngadto sa Labawng Hukmanan ug bisan kinsa nga moingon nga buang ang iyang isigkatawo malagmit nga mahiagom sa kalayo sa impirno. 
Mateo|5|23|Busa inigdala na nimo sa imong halad ngadto sa halaran unya didto mahinumdoman mo nga nasilo kanimo ang imong isigkatawo, 
Mateo|5|24|biyai ang imong halad atubangan sa halaran ug adtoa dayon ang imong isigkatawo ug pakig-uli una kaniya. Unya balik sa halaran ug padayona ang imong paghalad sa Dios. 
Mateo|5|25|"Kon may mokiha kanimo ug dad-on ka niya sa hukmanan, pakighusay dayon kaniya samtang may panahon pa ug wala pa kamo moabot didto kay kon moabot na kamo sa hukmanan, itugyan ka niya sa huwes ug ang huwes motugyan kanimo sa polis ug bilanggoon ka niya. 
Mateo|5|26|Ug magpabilin ka didto hangtod nga mabayran nimo ang tanan mong multa. 
Mateo|5|27|"Nakadungog kamo nga giingon kaniadto, 'Ayaw panapaw.'
Mateo|5|28|Apan karon sultihan ko kamo nga bisan kinsay motan-aw sa usa ka babaye uban sa daotang tinguha nakapanapaw na ngadto kaniya sulod sa iyang kasingkasing. 
Mateo|5|29|Busa kon ang imong tuong mata makaangin kanimo sa pagpakasala, lugita kini ug ilabay kay mas maayo pa nga kawad-an ang imong lawas ug usa ka bahin kay sa itambog ang tibuok mong lawas ngadto sa impirno. 
Mateo|5|30|Kon ang imong tuong kamot makaangin kanimo sa pagpakasala, putla kini ug ilabay! Mas maayo pa nga kawad-an ka ug usa ka kamot kay sa itambog ang tibuok mong lawas ngadto sa impirno. 
Mateo|5|31|"Giingon usab kaniadto, 'Ang makigbulag sa iyang asawa kinahanglan nga maghatag kaniya ug sinulat nga pahibalo sa pakigbulag.'
Mateo|5|32|Apan karon sultihan ko kamo nga kinsa kadtong mobulag sa iyang asawa bisan wala magluib kaniya makasala kay siya man ang hinungdan sa pagpanapaw unya sa iyang asawa kon magminyo kini pag-usab. Bisan ang mangasawa kaniya makapanapaw usab. 
Mateo|5|33|"Nakadungog usab kamo nga giingnan ang atong katigulangan kaniadto, 'Ayaw pakyasa ang imong panaad kondili tumana ang imong gipanumpa ngadto sa Ginoo.'
Mateo|5|34|Apan karon sultihan ko kamo: ayaw gayod panumpa kon mosaad ka; ayaw panumpa sa langit kay ang langit mao ang trono sa Dios 
Mateo|5|35|o sa yuta, kay ang yuta mao ang iyang tumbanan o sa Jerusalem kay kini mao ang siyudad sa halangdong Hari. 
Mateo|5|36|Ayaw kamo panumpa bisan gani sa inyong ulo kay dili man kamo makapaputi o makapaitom sa usa ka lugas nga buhok. 
Mateo|5|37|Ingna lamang 'Oo' kon 'oo' o 'Dili' kon 'dili', kay kon may mosobra pa niini, kana gikan na sa Yawa. 
Mateo|5|38|"Nakadungog kamo sa giingon kaniadto, 'Mata bayrag mata ug ngipon bayrag ngipon.'
Mateo|5|39|Apan karon sultihan ko kamo: ayawg balosi ang nagbuhat kaninyog daotan. Kon sagpaon ang imong tuong aping, ipasagpa usab ang wala. 
Mateo|5|40|Kon may mokiha kanimo aron mailog niya ang imong sapot nga pang-ilalom, ihatag usab kaniya ang imong sapot nga pang-ibabaw. 
Mateo|5|41|Kon may mamugos sa pagpakuyog kanimo ug balig usa ka kilometro, himoa kining duha ka kilometro. 
Mateo|5|42|Kon may mohangyo kanimo ug usa ka butang, ihatag kini kaniya ug ayaw balibari ang buot mohulam kanimo. 
Mateo|5|43|"Nakadungog kamo nga giingon kaniadto, 'Higugmaa ang imong mga higala ug dumti ang imong mga kaaway.'
Mateo|5|44|Apan karon sultihan ko kamo: higugmaa ang inyong mga kaaway ug pag-ampo kamo alang sa mga tawo nga nagpasipala kaninyo 
Mateo|5|45|aron makita nga kamo matuod nga mga anak sa inyong Amahan nga atua sa langit. Kay siya, sa walay pagpili, nagpasidlak sa iyang adlaw ug naghatag ug ulan ngadto sa mga matarong ug sa mga makasasala. 
Mateo|5|46|Nganong magpaabot man kamo ug ganti gikan sa Dios kon ang inyong gihigugma mao lamang kadtong mga tawo nga nahigugma kaninyo? Dili ba bisan gani ang mga kobrador sa buhis nagbuhat man niana? 
Mateo|5|47|Kon kamo mahigalaon ngadto lamang sa inyong mga higala, unsa may nahimo ninyo nga labaw pa sa gihimo sa kadaghanan? Dili ba bisan gani ang mga tawo nga wala moila sa Dios nagbuhat man niana? 
Mateo|5|48|Kinahanglang magmahingpit kamo ingon nga hingpit ang inyong Amahan nga atua sa langit.
Mateo|6|1|"Matngoni nga dili ninyo ipasundayag ang inyong mga maayong buhat. Kon ingnon ninyo niana, dili kamo makadawat ug ganti gikan sa inyong Amahan nga atua sa langit. 
Mateo|6|2|"Busa kon mohatag kamog hinabang, ayaw kini ipanghambog sama sa gibuhat sa mga tigpakaaron-ingnon sulod sa mga sinagoga ug sa kadalanan. Nagbuhat sila niini aron daygon sa mga tawo. Apan sultihan ko kamo nga ang naghimo niini nakadawat na sa ilang ganti. 
Mateo|6|3|Kon pananglit motabang ka sa usa ka tawong kabos, tabangi siya sa paagi nga bisan gani ang labing suod kanimo dili masayod niini. 
Mateo|6|4|Himoa kini sa tago ug ang imong Amahan nga nagtan-aw sa imong gibuhat moganti kanimo. 
Mateo|6|5|"Ug kon mag-ampo ka, ayaw buhata ang gihimo sa mga tigpakaaron-ingnon. Gusto silang mag-ampo nga magtindog sulod sa mga sinagoga ug diha sa mga eskina sa kadalanan aron makita sila sa mga tawo. Sultihan ko kamo nga nakadawat na sila sa ilang ganti. 
Mateo|6|6|Apan kon mag-ampo ka, sulod ngadto sa imong kuwarto unya sirhi ang pultahan ug pag-ampo ngadto sa imong Amahan nga dili makita. Ug gantihan ka sa imong Amahan nga nagtan-aw sa imong gibuhat sa tago. 
Mateo|6|7|"Sa inyong pag-ampo, ayaw paggamit ug daghang pulong nga walay kahulogan sama sa gibuhat sa mga dili magtutuo kinsa naghunahuna nga tubagon sila tungod sa taas nilang pag-ampo. 
Mateo|6|8|Ayaw sunda ang gihimo nila kay ang inyong Amahan nahibalo nang daan sa inyong gikinahanglan bisan gani sa dili pa kamo mangayo kaniya. 
Mateo|6|9|Busa, ingna hinuon niini pag-ampo:'Amahan namo nga anaa sa langit,balaanon ang imong ngalan; 
Mateo|6|10|maghari ka kanamoug tumanon ang imong pagbuot dinhi sa yutasama nga gituman kini didto sa langit. 
Mateo|6|11|Ihatag kanamo ang pagkaonnga among gikinahanglan karong adlawa; 
Mateo|6|12|ug pasayloa kami sa among mga salasama nga kami nagpasaylo sa mga nakasala kanamo. 
Mateo|6|13|Ayaw kami itugyan sa pagsulay;luwasa hinuon kami gikan sa daotan.[Kay imo ang gingharian, ang gahom ug ang himaya hangtod sa kahangtoran.]'
Mateo|6|14|"Kay kon inyong pasayloon ang nakasala kaninyo, pasayloon usab kamo sa inyong Amahan nga atua sa langit. 
Mateo|6|15|Apan kon dili ninyo sila pasayloon, dili usab kamo pasayloon sa inyong Amahan nga atua sa langit. 
Mateo|6|16|"Sa inyong pagpuasa ayaw ipakita nga nagsubo kamo sama sa gibuhat sa mga tigpakaaron-ingnon. Gipasundayag nila ang gutom nilang panagway aron mailhan gayod nga nagpuasa sila. Sultihan ko kamo nga nakadawat na sila sa ilang ganti. 
Mateo|6|17|Kon magpuasa ka, panghilam-os ug panudlay 
Mateo|6|18|aron walay mahibalo nga nagpuasa ka gawas sa imong Amahan nga dili makita kinsa nagtan-aw sa imong gibuhat sa tago. Ug gantihan ka niya. 
Mateo|6|19|"Ayaw kamo pagtigom ug mga bahandi alang sa inyong kaugalingon dinhi sa yuta kay tay-an lamang kini ug kutkuton sa anay o kawaton usab sa mga kawatan. 
Mateo|6|20|Pagtigom hinuon ug mga bahandi alang sa inyong kaugalingon didto sa langit diin walay taya ug anay nga makakutkot niini ug walay mga kawatan nga makakawat niini 
Mateo|6|21|kay hain gani ang inyong bahandi atua usab didto ang inyong kasingkasing. 
Mateo|6|22|"Ang mata maoy suga sa lawas. Kon maayo ang imong mata, malukop sa kahayag ang tibuok mong lawas. 
Mateo|6|23|Apan kon daotan ang imong mata, malukop sa kangitngit ang imong lawas. Busa kon ang kahayag nga anaa kanimo kangitngit diay, unsa na lang kaha ang imong kangitngit! 
Mateo|6|24|"Dili mahimo nga ang usa ka tawo magpaulipon sa duha ka agalon kay mahitabo gayod nga iyang dumtan ang usa ug ang usa iyang higugmaon o unongan niya ang usa ug ang usa iyang tamayon. Dili kamo makapaulipon sa Dios ug sa salapi. 
Mateo|6|25|"Tungod niini sultihan ko kamo: ayaw kabalaka unsay inyong kan-on ug imnon aron kamo mabuhi o sa inyong ibisti. Dili ba mas bililhon pa man ang kinabuhi kay sa pagkaon ug ang lawas kay sa bisti? 
Mateo|6|26|Tan-awa ang mga langgam: wala sila magpugas ug mag-ani aron ilang tigumon sa kamalig. Apan giatiman sila sa inyong Amahan nga atua sa langit! Dili ba mas bililhon pa man kamo kay sa mga langgam? 
Mateo|6|27|Kinsa man kaninyo ang makadugang sa gitas-on sa inyong kinabuhi pinaagi sa pagkabalaka? 
Mateo|6|28|"Ug nganong mabalaka man kamo sa inyong ibisti? Tan-awa giunsa pagtubo sa mga bulak sa kaumahan. Wala sila maghago aron makabisti. 
Mateo|6|29|Apan sultihan ko kamo nga bisan gani si Solomon nga dato kaayo walay sapot nga sama katahom sa usa niining mga bulaka. 
Mateo|6|30|Kon gibistihan sa Dios ang mga balili nga buhi karon apan sa sunod adlaw sunogon ra, kamo pa kahay dili bistihan? Pagkagamay ninyog pagtuo! 
