Book|Chapter #|Verse #|Verse
Mateo|2|6|'Bethlehem a kavahayan ni Juda am oyod a maimportante a kavahayan, ta yapo anti dia o asa a ka manyokoyokod a mapawnot so tawotawo ko sa a Israel.'" 
Mateo|2|7|Pinatawag sa ni Herodes o masosolib saya a mahahakay as do kasirasira na am inahes na dira an ango o mismo a tiempo a nakavoya da sia o vata dawri a vitohen. 
Mateo|2|8|As do nakapanmo narana sia ni Herodes am tinovoy na sa do Bethlehem as kayokoyokod na nira a makavata sia, "Mangay kamo as kapakapia nio sia chitahen o metdeh aya as an mavoya nio am mayvidi kamo pa omvahevahey sia diaken tapian iyangay ko pa sia anianiven." 
Mateo|2|9|Do nakadngey da so vinata no patol aya am inangay da chitahen o metdeh aya. As do katori da do rarahan am minirwa da mavoya o vitohen awri a nia so napawnot sira a manda do nakabhes na do sinmo no vahay ori a yanan no metdeh aya, 
Mateo|2|10|as oyod a rakoh o nakasoyot da. 
Mateo|2|11|Do nakapakarapit da do Bethlehem am nangay sa do vahay awri a yanan da Jesus kano ina na a si Maria as do nakavoya da so metdeh aya am domnogod sa a omanib sia. As do kaywang da so iregalo da sia am tomnoroh sa so vohawan, insenso kano mira. 
Mateo|2|12|Niyokoyokod sa no Dios do asa ka tayenep do kadi darana mapavoyan di Herodes as do kapayvidi darana do kavahayan da am nanahan dana sa do matarek a rarahan. 
Mateo|2|13|Do nakakaro darana no masosolib saya a tawo am nawara di Jose o asa ka anghel no Dios do tayenep na a makavata sia, "Jose, mayvangon ka as kahap mo so metdeh aya as kano ina naya as kapayayo mo nira do Egipto, ta chitahen ni Herodes a dimanen o metdeh aya as mavidin kamo daw a manda do kavata ko sia o kakaro nio daw." 
Mateo|2|14|Dawa do mahep ori am nayvangon si Jose as kahap na so metdeh aya kano ina naya as kangay da do Egipto, 
Mateo|2|15|as kavidin da daw a manda do nakadiman ni Herodes. Do niaya a naparin am nakatongtong o Chirin no Dios a pinatoyo na do asa ka profeta,"Tinawagan ko o manganak koaya a komaro do Egipto." 
Mateo|2|16|Do nakapanmo sia ni Herodes o nakawtap da dia no masosolib saya a tawo am oyod a naket as pinanyokoyokod na o kadiman sira so atavo a kametdehan a mahahakay do Bethlehem as kan do omdivon sa a logar a mayawan so dadwa kano maypahbo, ta nia sa o kametdehan a nawara do nakarahan no nakatwaw no vitohen ori a navoya da no masosolib saw a tawo. 
Mateo|2|17|Do akmaya sia a malotod a mando ni Herodes am nakatongtong o vinata na kaychowa ni profeta Jeremias: 
Mateo|2|18|"Tayto a madngey o maymetmet a katanyis do Rama, ta si Raquel am tanyisan na o nakadiman da no kametdehan na sa as mapabhes ava o vinovinoho na." 
Mateo|2|19|Amna do nakarahan no nakadiman ni Herodes am minirwa a mawara o asa ka anghel no Dios di Jose do Egipto do tayenep na a makavata sia, 
Mateo|2|20|"Mayvangon ka as kahap mo so metdeh aya kano ina naya as kapayvidi nio do Israel, takwan nadiman dana o tawo ori a nakey a omdiman so metdeh aya." 
Mateo|2|21|Dawa nayvangon si Jose as kahap na so metdeh aya kano ina naya as kapayvidi darana do Israel. 
Mateo|2|22|Amna madngey na o ka si Arkelao no nachitadi do ama naya a si Herodes a maypatol do Judea am mamo a mangwan daw. As do tayenep na am vinata no Dios di Jose o kangay da do Galilea. Dawa nangay sa a matda do Nazareth do provinsia aya no Galilea, 
Mateo|2|23|as kavidin da do kavahayan aya do Nazareth. Do niaya aya am nakatongtong o vinata no profeta a komapet sia,"Tawagan sia anti so iNazareth."
Mateo|3|1|Do tiempo ori kanaw am nangay si Juan Bawtista a mapawnonong so chirin no Dios do desierto do Judea a makavata sia, 
Mateo|3|2|"Manehseh kamo as katadichokod nio do pakagatogatosan nio, ta nawara dana o tiempo no kapaypatol no Dios." 
Mateo|3|3|Si Juan aya o vinata ni profeta Isaias kaychowa do nakavata na sia,"Mian o asa ka mangononong do desierto a makaliak a makavata sia, 'Mayprepara kamo do kawara no Apo taya. Pakapiahen nio o logar a panahanan na.'" 
Mateo|3|4|As no ayoayob ni Juan am nihneb a boboh no kamelyo. Maytahed so kodit as no kanen na am kavaga kano polot. 
Mateo|3|5|Oyod sa aro o nangay a domngey sia a yapo do Jerusalem, do matatarek sa kavahayan do provinsia no Judea as kan do omdivon sa a kavahayan do Rio Jordan. 
Mateo|3|6|Sira o tawotawo saya am nanehseh sa as kapaykonfisal da no gatogatos da as nibawtismoan sa ni Juan do Rio Jordan aya. 
Mateo|3|7|Do kavoya sira ni Juan o Fariseo kano Saduceo saya a machitaha a mapabawtismo am vinata na dira, "Inio a akmay boday. Do vata nio paro as makalibri kamo do kastigo no Dios an mapabawtismo kamo? 
Mateo|3|8|No mayanong nio a parinyen am no kapavoya nio no nakasivog nio a nanehseh no gatogatos nio do katadi do pariparinyen nio sa. 
Mateo|3|9|Asna no kasaray nioava nia o kapaytayatayabo dinio ni Abraham, ta an ichakey no Dios am maparin na payvadiwen o bato saya dia a tayatayabo ni Abraham. 
Mateo|3|10|As tiban nio ta no hosga no Dios am akmay kotaw a tayto dana a machitangked do kayo aya a di makasi a logar a akteven as kano sosohan. 
Mateo|3|11|Bawtismoan koynio no danom do nakapanehseh nio pero no ito aya a mawara a manawnawdi kaniaken am rakorakoh kano matoato o ipakapamarin na, ta aran no kapayrara ko so sandalyas na am mayanong akoava. Iya anti o ombawtismo dinio no Masanto a Espirito as kano apoy. 
Mateo|3|12|Takwan mawara anti sia a mapaychabinbin so tawotawo a akmay maywakwak a mapaytaywawa so pinanasan kano votoh na, ta pasdepen na anti a onongan o votoh na asna no pinanasan aya am temtemen do diawsep a apoy." 
Mateo|3|13|Do kwanasaw am nangay si Jesus a mapabawtismo di Juan do Jordan do nakayapo na do Galilea. 
Mateo|3|14|Amna nipenpen sia ni Juan a makavata sia, "Mapabawtismo ka paro diaken an yaken pa o mayanong a bawtismoan mo?" 
Mateo|3|15|Tinbay ni Jesus, "Bawtismoan mo yaken, ta mayanong o kawnot ta dia o atavo a yokoyokoran niaten no Dios." Dawa nanganohed si Juan as kabawtismo na sia. 
Mateo|3|16|As do katwaw ni Jesus do danom do nakatayoka na sia bawtismoan ni Juan am naywang o hanyit as kavoya na sia o Espirito no Dios a akmay voyit a gomtin sia, 
Mateo|3|17|as kayan no liak a yapo do hanyit a makavata sia, "Niaya o ichaddaw ko a Manganak a oyod ko a ipakamia."
Mateo|4|1|Do nakarahan no nakapabawtismo naya am pinawnot sia no Masanto a Espirito a mangay do desierto a dawri so tentasionan sia ni Satanas. 
Mateo|4|2|As do nakarahan no apat a poho a karaw kano ahep a kabo no chinan na am napteng si Jesus. 
Mateo|4|3|Nangay sia si Satanas as kavata na sia, "An ara oyod o kaimo no Manganak aya no Dios am payvadiwen mo o bato saya a tinapay." 
Mateo|4|4|Amna tominbay si Jesus a makavata sia, "Vatahen no nakatolas a Chirin no Dios, 'Voyvoh ava o kanen a ichaviay no tawo ta no atavo a vatahen no Dios.'" 
Mateo|4|5|Kwanasaw am pinayvan na pa sia ni Satanas a mangay do totok no templo do Jerusalem, 
Mateo|4|6|as kavata na sia di Jesus, "An ara imo o Manganak no Dios am mayjogtos ka, ta no vatahen no nakatolas am,'Tovoyen na sa anti o angheles na a machonong dimo. Talahen daymo do tanoro da tapian di ka karawan do kabatoan.'" 
Mateo|4|7|Tinbay ni Jesus, "Vatahen pa no nakatolas o, 'Hawahawayen moava tentasionan o Dios a Apo mo.'" 
Mateo|4|8|Do katayoka na nia am pinayvan sia ni Satanas a mangay do oyod a makarang a tokon as kapavoya na sia atavo o maavid sa a paypatolan no mondo aya, 
Mateo|4|9|as kavata na sia di Jesus, "Itoroh ko sira ya atavo dimo an domogod ka a omanianib diaken." 
Mateo|4|10|"Komaro ka dia so nyeng," kwana ni Jesus, "takwan no vatahen no nakatolas am, 'Voyvoh o Apo mo a Dios o anianiven mo as kano kaiya no mavoyvoh a payserbian mo.'" 
Mateo|4|11|Do diaya am komnaro si Satanas as nawara sa o angheles a somidong si Jesus. 
Mateo|4|12|Do kwanasaw do nakadngey sia ni Jesus o nakakalaboso da si Juan am nangay do Galilea. 
Mateo|4|13|Kwanasaw am komnaro do Nazareth do provinsia aya no Galilea as kangay na a matda do kavahayan no Capernaum a masngen do taaw no Galilea do mangket na do sakop no kavahayan no Zebulon kan do Naftali. 
Mateo|4|14|Do niaya aya am nakatongtong o vinata kaychowa ni profeta Isaias, 
Mateo|4|15|"No tawotawo do kavahayan sa do Zebulon kan do Naftali do mangket na do taaw do katovang do Rio Jordan, yanan da no Hentil do Galilea, 
Mateo|4|16|aran nayendes dana sa do kasarisarian a mangwan do kararayawan da am tayto dana sa kasehdangan sichangoriaw." 
Mateo|4|17|Nakayapo kanaw am somnitnan si Jesus a mananawo a makavata sia, "Manehseh kamo as katadichokod nio do pakagatogatosan nio, ta nawara dana o tiempo no kapaypatol no Dios." 
Mateo|4|18|Do asa karaw do kayam na do kanayan no Galilea am navoya na si Simon a tawagan da so Pedro kano kakteh na a si Andres a tori a managap ta niaya o kaviayan da o kapangamong daya. 
Mateo|4|19|Vatan sia ni Jesus dira, "Karoan nio na o kapangamong nioaya asna omonot kamo na diaken, ta parinyen koynio a mapawnot diaken so tawotawo." 
Mateo|4|20|Kadngey da sia ya am nanyeng da karoan o sagap dawri as kawnot darana di Jesus. 
Mateo|4|21|Kwanasaw do kayam na pa am navoya na sa Zebedeo kanira no kamanganakan na a sa Santiago kani Juan do tataya da a omayoma so sagap da. Tinawagan sa ni Jesus, 
Mateo|4|22|as nanyeng da karoan o tataya daw as kano ama da as kawnot darana di Jesus. 
Mateo|4|23|As nidivon ni Jesus o atavo sa a kavahayan do Galilea a mananawo do kakpekpehan da sa a abnekan so sinagoga as pinawnonong na dira o Evanghelio aya no kapaypatol no Dios as katovatova na pa sira so magaganit kanira no mian so didiwen. 
Mateo|4|24|Makayamot dia am navahey si Jesus do atavo a kavahayan do Syria as inangay da sia o oyod sa aro a magaganit, sira o sindepan no marahet a espirito, sira o makakabo kano paralitiko as tinovatova na sa atavo. 
Mateo|4|25|Oyod sa aro o tawotawo a minonot di Jesus a yapo do Galilea, do Decapolis, do Jerusalem, do Judea as kan do kavahayan sa do katovang no Jordan.
Mateo|5|1|As do nakavoya sia ni Jesus o aro sawri a tawo a maychawarawara am nangay do asa ka tokon as kapaydisna na as nangay sa a omdivon sia o disipolos na sawri, 
Mateo|5|2|as kasitnan na a omnanawo sira a makavata sia, 
Mateo|5|3|"Mapalak sa o makapanmo so kapachidepende do Dios, ta sira o somnivog a machangay do paypatolan na. 
Mateo|5|4|"Mapalak sa o mangsah, ta paydamnayen no Dios o aktokto da. 
Mateo|5|5|"Mapalak sa o mapamahbo, ta marisibi da anti o nipromisa no Dios a itoroh dira. 
Mateo|5|6|"Mapalak sa o oyod a makey a ompakamia so Dios, ta sidongen na sira a nawri so parinyen da. 
Mateo|5|7|"Mapalak sa o masisien, ta ichasi sa no Dios. 
Mateo|5|8|"Mapalak sa o mapasivog so kawnot da do atavo a inolay no Dios, ta mavoya da anti sia. 
Mateo|5|9|"Mapalak sa o mapaysosondo so maydidiman, ta sincharan sa no Dios a kamanganakan na. 
Mateo|5|10|"Mapalak sa o pakasisien a makayamot do kapanganohed da do vatahen sa no Dios, ta sira o somnivog a machangay do paypatolan no Dios. 
Mateo|5|11|"Mapalak kamo an makayamot do kawnot nio diaken as paroparohen daynio as katetek da dinio as kapakachirichirin da so aro a daday a parahtan da dinio. 
Mateo|5|12|Makasoyot kamo, takwan rakoh o primio na dinio no Dios do hanyit. Ta akma pa saw o kapakasiasi da sira so profeta ko sa kaychowa. 
Mateo|5|13|"Inio o pakomparahen ko do asin a ompreserva so mondo aya a mapavawa sia do kararayawan, asna an mabo o payit no asin am mapavidi pava o payit nawri as ara pava o serbi na ta no kapoha dana nia. 
Mateo|5|14|"Akma kamo pay relaken dira do tawotawo. No kavahayan a mian do totok no tokon am maparin ava oliven o relaken na sa. 
Mateo|5|15|Arava o mandeb so asa ka relaken as kataheb na dia, ta pangayen na do katwaw tapian kasehdangan sa o mian do sahad. 
Mateo|5|16|Akma pa saw ta pakarialen nio o relaken nio do salapan da no tawotawo tapian mavoya da o mapia aya a pariparinyen nio as kadaday da so Ama nio a mian do hanyit. 
Mateo|5|17|"Pangayen nioava do aktokto nio o nakawara ko a mapabhes sira so onotan ta sa a pinatolas da Moises kanira no profeta sira, ta no kakawyoran na am nawara ako a mapatongtong sira atavo. 
Mateo|5|18|As vatahen ko dinio ta mintras mian pa o tohos kano tana aya am arava o mabo do nakatolas saya a aran no dékey dana a parte na, ta makatongtong sa anti ya atavo. 
Mateo|5|19|As an sino o mapasada so aran dékey dana do nakatolas saya as kapawnot na pa so kadwan a mapasada sia am iya anti o máhbo do paypatolan do hanyit. As alit na pa ta an sino o manganohed a mapatongtong so panyokoyokoran saya as kapawnot na pa so kadwan a manganohed am iya o máto do paypatolan no Dios do hanyit. 
Mateo|5|20|Vatahen ko dinio ta makasdep kamoava do paypatolan no Dios do hanyit an di kamo mapipia kanira no eskriba kano Fariseo do kawnot do ichakey no Dios. 
Mateo|5|21|"Nadngey nio na o kavata sia dira do tawotawo kaychowa, 'Mandiman kava so tawo. An sino mandiman am isalap do hosgado a kastigoan.'
Mateo|5|22|Amna vatahen ko dinio ta an sino o komontra so kapayengay na tawo am somnada dana as kapayanong na kakastigoan. As an sino o mapakamahbo so kapayengay na do kavata na sia dia o kabo no sinmo na am mayanong a somalap do paysekasekaran, as no omavay so kapayengay na am mayanong a mangay do apoy no infierno. 
Mateo|5|23|As an mian ka do altar a maparawat so itoroh mo do Dios as manakem mo o kayan no solian nimo no asa ka tawo, 
Mateo|5|24|am manma ka pa mangay a mangahes so kapakabo na dimo as kapayvidi mo na a tomoroh no itoroh moaya do Dios. 
Mateo|5|25|Chitahen mo o kakalo mo a machiareglo do pinakagatosan mo tapian di naranaymo isdep do hosgado as kakalaboso da pa dimo, 
Mateo|5|26|ta vatahen ko o kadi mo makavolawan a manam so kapaga mo do atavo a logar mo a pagan. 
Mateo|5|27|"Nadngey nio na o kavata sia, 'Mangadwan kava.'
Mateo|5|28|Amna vatahen ko dinio ta an sino o tomidib do asa ka mavakes a mian so marahet a chintokto sia am ividang dana sia a mangadwan. 
Mateo|5|29|An no manwanan a mata mo o pakayapoan no kapakagatos mo am pakarohen mo as kapoha mo nia, ta mapipia an kapakaroan o karakohan mo as kano kadinong mo a ipoha do infierno. 
Mateo|5|30|An no manwanan a tanoro mo o pakayapoan no kapakagatos mo am akteven mo as kapoha mo nia, ta mapipia an kapakaroan o karakohan mo as kano kadinong mo a ipoha do infierno. 
Mateo|5|31|"Vatahen da pa ta an sino o mapasiay so kakovot na a mavakes am logar na pa torohan so katolasan no nakapaysiay da. 
Mateo|5|32|Amna vatahen ko dinio ta an sino o mapasiay so kakovot na a mavakes a di nangadwan am parinyen no mahakay aya o kakovot naya a mangadwan an mirwa a maychakovot o mavakes aya, as an sino o omkakovot so mavakes aya am mangadwan pa. 
Mateo|5|33|"Nadngey nio pa o kavata sia kaychowa dira do tawotawo, 'Tadichokoran moava o pinayavayan mo as paynyohahen moava o vinata mo do salapan no Dios.'
Mateo|5|34|Amna vatahen ko dinio o kadi nio yosaran a mayavay an mian o vatahen nio do kabnek nio so hanyit a proyba do kaoyod no vinata nio, ta dia o trono no Dios. 
Mateo|5|35|Abneken nioava o tana aya ta mian ya do panayahboan no kokod no Dios. Abneken nioava o Jerusalem, ta kavahayan ya no mato a Patol. 
Mateo|5|36|Abneken nioava o oho nio, ta arava o ipakapamarin nio a omdibdis so kolor no book nio a mavaheng anmana maydak. 
Mateo|5|37|As an vatahen nio o oon anmana omba am manawob danaw, ta an ango pa o parapahen nio dia am yapo dana di Satanas. 
Mateo|5|38|"Nadngey nio na o kavata sia, 'An koyden da o mata mo am koyden mo o mata da, as an soltohen daymo as kapakaro no nyipen mo am vahsan mo so akma saw.'
Mateo|5|39|Amna vatahen ko dinio o kadi nio mamahsan asna an pitpiten da o pisnyi mo am itoroh mo pa o viit na. 
Mateo|5|40|An mian o mapahosgado nimo tapian mahap na o lamit mo am itoroh mo pa o katapid na. 
Mateo|5|41|An posposan daymo a mayrara nira so asa ka kilometro am mangay ka as kapayrara mo nira so dadwa ka kilometro. 
Mateo|5|42|Torohan nio pa sa o mangahes so sidong dinio as pavohoren nio sa o mamohed dinio. 
Mateo|5|43|"Nadngey nio na o kavata sia, 'Ichaddaw mo sa o kaychayvan mo as kontrahen mo sa o kalaban mo sa.'
Mateo|5|44|Amna vatahen ko dinio o kaddaw nio nira no komontra dinio as kapachahoahok nio nira o mapakasiasi dinio, 
Mateo|5|45|tapian sincharan kamo a somnivog a kamanganakan no Ama nioaya do hanyit. Ta aliten na sa o mapia kano marahet so dadakay a parialan so araw as kano torohan so timoy. 
Mateo|5|46|Panapanayahen nioava o kavahes dinio no Dios an voyvoh sa pamarinyan nio so mapia am no maddaw ninio. Aran sira o makagatogatos am parinyen da ya. 
Mateo|5|47|As ango ichapipia nio kano kadwan an nawri sa o kapian nio o kaychayvan nio sa. Ta aran sira o bokalot am parinyen da pa ya. 
Mateo|5|48|Makapia kamo do atavo a pariparinyen nio a akma so Ama nio do hanyit a oyod a mapia.
Mateo|6|1|"Katiban nio o kadi nio parinyan so anongen nio do Dios do kakey nio a mavoya no tawo, ta an nia o mian do aktokto nio am ara pava o marawat nio a vahes a yapo do Ama nio do hanyit. 
Mateo|6|2|Dawa an mian o kapalaw nio sira so makasiasi am yosad nio pava ivahevahey ya a akma so parinyen da no toman saya do sinagoga kan do rarahan tapian dayen sa no tawo. Kapanmohen nio ta narawat darana o vahes da. 
Mateo|6|3|Asna an manidong kamo so makasiasi am ipayvahevahey nioava do aran sino, aran do mapia nio na a kayvan, 
Mateo|6|4|tapian no pinarin nioaya a dia navahey am vahsan anti no Dios a iya so makapanmo so atavo. 
Mateo|6|5|"An maydasal kamo am makakma kamoava sira so toman madiodiosen, ta nawri o ichakey da o kavoya sira no tawo a maydasal do sinagoga kan do rarahan. Kapanmohen nio ta narawat darana o vahes da. 
Mateo|6|6|Asna an maydasal kamo am somdep kamo do vahay nio a mangneb as kapachahoahok nio so masekreto do Ama nio a di nio mavoya ta iya o makapanmo so atavo as iya pa o tombay dinio. 
Mateo|6|7|"As an maydasal kamo am manerbi kamoava so aro a chirin a pavividien a di nio a intindi a akma so parinyen da no di makasinchad so Dios, ta do vata da as nawri o idngey sira no Dios o kaaro no vatavatahen da. 
Mateo|6|8|Makakma kamoava sira, ta aran manam pa so kapaydasal nio am mapanmo narana no Ama nio a Dios o iyahes nio sia. 
Mateo|6|9|Tiya o palialitan nio an machahoahok kamo:'Ama namen a mian do hanyit, aniven o ngaran mo. 
Mateo|6|10|Mangay diamen o paypatolan mo as kapakatongtong pa no ichakey mo diamen do tana aya akma so kawnot dia do hanyit. 
Mateo|6|11|Itoroh mo pa o ichaviay namen do sicharaw aya, 
Mateo|6|12|as kapakabo mo pa so gatos namen akma so kapakabo namen dira do makagatos diamen. 
Mateo|6|13|Pavawahen mo pa yamen do katentasionan diamen kan do atavo a marahet. [Ta imo o maypatol a mian so ipakapamarin a abo so pandan. Amen.]'
Mateo|6|14|"Ta an pakaboan nio sa o mian so gatos dinio am pakaboan kamo no Ama nio do hanyit. 
Mateo|6|15|Asna an di nio sa pakaboan o nakagatos dinio am akma pa saw o kadi na mapakaboan dia no Dios o gatos nio sa. 
Mateo|6|16|"An may-ayono kamo am ipahalata nioava a akma sira so toman madiodiosen a yosad a mapavoya o kapteng da kano kakma day mangsah. Kapanmohen nio ta nahap darana o vahes da. 
Mateo|6|17|Asna an may-ayono kamo am abdibdisen nioava o mapia a katitiban nio, 
Mateo|6|18|tapian dia panmo ya no tawo an dia voken a no Ama nio a Dios a di nio mavoya a iya so makapanmo so atavo as iya pa so tomoroh so vahes dinio. 
Mateo|6|19|"Mapay-iras kamoava so kaynakman nio do tana aya a nia so mamek kano omrachi as kano matakaw. 
Mateo|6|20|Asna nawri o pay-irasen nio o rakoh sa so sinmo do hanyit a dawri so kaboan dana no rachi kano amek anmana sira o manakanakaw. 
Mateo|6|21|Ta an dino o yanan no kaynakman nio am dawri a mismo o yanan no aktokto nio. 
Mateo|6|22|"No mata o kwinta a sehdang no karakohan, dawa an serbien nio do mapia o mata nio am kasehdangan o atavo a karakohan nio. 
Mateo|6|23|Asna an do di mayanong o serbian nio sia am maytavo o karakohan nio a machirapas do marahet. Dawa an no sehdang a mian dinio as kasarian am ay so kasari no pangwanan nio! 
Mateo|6|24|"Arava o makapayrayay sia payserbian o dadwa ka apohen, ta ichaddaw na o asa as kakontra na so asa, anmana anohdan na o asa as sobnahen na o asa. Maparin ava o kapayrayay nio sia payserbian o Dios as kano kaynakman no tana aya. 
Mateo|6|25|"Dawa vatahen ko dinio, ichavakel nioava o viay nio do tana aya. Ichavakel nioava o kanen nio, inomen nio anmana no onayen nio. Ta no kaviay aya am tod ava kakan. As no mangonay am rakorakoh o sinmo na kano onayen na. 
Mateo|6|26|Tiban nio pa kono sira o manomanok," kwana pa ni Jesus. "Maymoha sava as manyani sava. Arava o bodega da amna pakanen sa no Ama nio do hanyit. As chapanngo no katidib na dinio a rakorakoh so balor? 
Mateo|6|27|As kano ara paro kabdibdisan sia no asa ka tawo o pamandan no viay na do kapayvavakel na nia? 
Mateo|6|28|"As ango paro kavaklan nio no onawnayen nio. Tiban nio sa o vonyitan do katakyan. Maytrabaho sava as kano mamarin sava so lamit, 
Mateo|6|29|amna vatahen ko dinio ta aran si Solomon a oyod a maynakem am nangonay ava so maviavid so katitiban kanira. 
Mateo|6|30|An sikasohen no Dios o dibobot a nia so maviay pa sicharaw as sosohan do ichadadwa na karaw am chapanngo no kasikaso na dinio a torohan so onayen nio, inioaya a dekey so saray? 
Mateo|6|31|Dawa ipayvavakel nioava an ango kanen nio, inomen nio anmana onawnayen nio, 
Mateo|6|32|ta nia o kaparin da no dia saray no Dios asna machitarek kamo takwan ichapatak no Ama nio do hanyit o pangaylanganan nio sa. 
Mateo|6|33|Asna panmahen nio a chitahen o komwan do paypatolan no Dios as kano inolay na dinio, as no nesisita nio saya am itoroh na sa anti atavo. 
Mateo|6|34|Dawa ichavakel nioava o andelak nio, ta manawob dana sicharaw o intindien kano problema sa sicharaw as ango rapan nio pa dia.
Mateo|7|1|"Manhosga kamoava tapian di kamo a hosgan. 
Mateo|7|2|Ta an ango o hosgan mo do kadwan am nawri pa o mismo a ihosga dimo, ta an ango parinyen mo do kadwan am nawri o parinyen dimo. 
Mateo|7|3|Ta ango paro ichasonosonong no kavoya nio so podin no kadwan as kadi nio makavoyan so akmayay poget a mian do mata nio. 
Mateo|7|4|Anmana ango vatan nio so, 'Pakarohen ko o podin moaya, kakteh,' as kadi nio makavoyan so akmayay poget a podin nio! 
Mateo|7|5|Mayanong paroava o kapanma nio pa sia pakarohen o poget aya do mata nio tapian masonosonong o kapakaro nio so podin no kakteh nio, inio a toman? 
